128 128
 24 -24 -36 -19 -35  38 -56  26  60 -63 -15 -19 -51 -49  60 -16  54  50 -23 -16  47 -48 -62  27 -27 -50  39  63  44   1  19   4  41  48  50 -57  22  58  33  19  59 -46 -64 -56 -30  60  -7 -40  46  34   9  29  50  11  -7 -40  25 -32 -41   5  33  43 -55  11  27  59  18 -15  54 -13 -60  49   5 -60  58  39 -64 -13 -64  47 -43   9  12 -57 -44 -59 -33  45 -27  -9 -14 -57 -30  -5  18  61  -9 -28 -18 -19  23 -13 -34 -36  -9 -40 -60  -8  11 -60 -25  32  13  51  40  33  57 -57  14 -34  -2 -64 -27  32  -5  55  29  50
-37 -52 -33  50  -1  -2 -49  54  22 -45 -18 -30 -41  21 -62  36   9  42   5   2  50 -45  32 -16 -45 -58 -47  14  61  46   1 -39  58  32 -53  -7 -34 -38 -16  53 -19  30 -41   4 -12 -39 -24  61 -60  45  -1  54 -64 -33 -26 -45 -27  -9  34 -29 -26 -29  -4 -32 -61   7  26 -30  34 -54 -41 -49  40 -18  20 -36   7  60 -39  11  42  24   1  42  56  40  62 -35 -33  32   0   5 -61  60  38 -58   4   0 -24 -26  10  -1 -11 -14  45 -55  15 -11 -58  40 -64  48   1   2  26  -7 -22  24  22   9  -8 -41 -49  -5 -45  53   2  23
-11  42  61  63 -22 -13 -15 -41  -4 -64  12   2  41  13 -14 -22 -49 -51  35  -7  37  -7 -62 -34  16 -47  25  36 -58 -37  -5  -5 -58  -7  -6 -16  44  44   7 -24  44 -44  43  21  33 -35  63  48 -22  34 -23 -48 -36 -21 -18  44  -3 -57  16   3 -29 -52  63 -23   5  -7  25 -15 -27 -32  25 -46 -12   4  39 -43  34  39 -59 -52   9 -18 -36  37  26  10  18 -41  18 -30  26  53 -18  25 -34  51 -45  55 -28  -8 -41  62  10  12   2 -14  33 -28 -39  39 -15  34 -43  13   8  47 -40 -38 -58  42  -4  33  31  43  -6  61  30  13
 52 -61 -58 -53 -63  16  23   3 -62  -7  40 -37 -32 -39  62 -11  38   6 -27  62  32 -21  40 -36 -52   7 -57   7   4  38 -44  -8  41 -38   4  42  43 -37 -19  45  20 -43 -55  52 -18 -57 -22 -43  13  15 -45 -19  58  60   9 -57   3  17  14 -56  -9  34   0 -32  61 -60 -54  40 -32  -9  21  52  13  30  41  59  37 -45 -48 -14  34 -28  31  28 -32 -23  35  35  58 -15  43 -15 -44 -20  17 -47 -16  27  57  16 -46  14   5  31 -19 -18  27 -46   1  43   5 -29 -49 -28  63 -17  13  35 -45   7 -44  62  56 -24 -22   9  -7  27
-28 -14 -21  -9 -63  48 -42 -18 -34  49   0  31  29 -59 -62  44 -22 -62 -36  55  37 -17  -1  57 -19  -9 -30  24 -63  27 -13 -27 -50  30  28 -49  15  51  -3  45  36  61  13   1 -61  15 -18 -19  17  10 -28 -10  57  35 -16 -26 -37  18  62 -36 -19 -15   1  -5 -48 -34  10  31 -47 -57  12  53 -59 -39  -9 -56  41  37 -11  -6 -17  25  49 -24  -3 -31  14  24  51  13  52 -32  62 -11  28 -50  19 -26  45  36 -18  -6  26 -13  19 -47  -5  -4  54  48  55 -27   9  40  13 -58 -55 -37  30  60  40  18 -36  39 -56  56  53  27
-33  35   0  13 -35 -38 -64  48 -21  -5 -19 -31 -21 -28   6  52 -52 -45  59 -43 -18  25 -47 -41 -20 -19  62 -12 -26  51 -49   5  22  15 -46  51  41 -46  36 -44  13 -47 -11  56 -11  59  44   1 -50  39  22  -3   1  39  20  45 -44  18 -31  -6   5 -16  63 -36 -64 -47 -49  41 -29  51  62  48 -60 -13  40  -7 -17  21  58  -3  -4  16  58  61  -9  14  42  12 -32 -53 -58  38  -4 -58 -62  -4 -41 -47 -27  -5 -59 -29 -21 -55  23 -44   3 -58  41  -3   3 -27 -50  -2 -29   5 -52 -51 -47 -19 -39 -40 -45  21 -34 -43 -47 -11
-26 -10  48 -21  26 -36 -11 -15 -16  56  -9 -39 -11  58  -2   3  -8  33 -55   5  47 -38  50 -56 -14 -59  29  16 -38  46 -58   0 -28  54  44  62 -46 -31 -17   2 -39  38  27  14  33 -38 -46 -39  59 -37  30  42 -11  16  50  40  21  15  -8  47  -3  -2 -16  34 -11 -36  32   7  -3 -48 -54  22  54  37 -28  23  63 -10  49  59  17  15  37 -57 -32  24  47  53 -25 -25  37  37  38 -43   7 -37 -15 -25  34  46  -9  44   4 -18  18  40 -59  17 -33  54  12  48   6 -14  55  38 -54  38  27 -15 -50   0 -42  52  21  29 -49 -58
-59  49  52  -4  30  -8  42 -16 -31  48 -63   0  38  14 -16 -20 -64 -24 -46 -54 -50  46  -5 -36 -18  18 -48 -60 -17 -33 -54 -12 -47  63  49  47  -9  27 -33  24  11 -32 -40 -14  46   9  30  46  49  49  56  63  31 -12 -36 -51 -58 -20 -47 -11  12 -36  42  29 -37  27  12  18 -10  43 -21 -62 -53   3 -12  58 -52 -46  40  61 -61  33  61  34 -43 -39  48 -37   5 -63  16 -47 -35  -6  46  -8 -43  -6 -53  12 -27 -10  14 -15  57 -62 -21 -58 -44 -45 -61 -40  52 -64  58 -55 -39  42 -28  31  44  53  48 -55 -17  31   2   5
-39  13 -47  -1 -61  31  48  60  33 -37 -62  53 -18 -58 -51 -29 -58 -56 -20 -32  50  17  63  30   6  47  40  53  14 -22  -6  40  55  11 -25  58 -22 -41  54 -53 -14  57 -63  32  63 -50 -61 -59 -42 -16 -27 -55 -63 -28  39   7 -44  15  -4  34  57  55  10  48   2  49  42  45 -56  33  56  -6  26  57 -37  25 -56 -34  30 -34  14 -60 -25  15 -24 -49 -42  -4  30  19 -33  24  10  41   8 -52  27 -13  57  35 -44  50 -34  46  43  -7   7  51  23 -27 -46 -26 -23  -7  53  18   8 -52 -50 -25  31 -19  63 -23 -41   7 -11  50
 58 -17  21 -50 -31  51  60 -52 -20   3 -64 -60  41 -46 -22 -46  11 -33  36 -44 -21  51  -5 -54 -32  -6 -13  -9 -63  41 -23  60 -40  63 -54  -7  50 -57   5 -33  10   5 -29 -13  23  13   6 -29  44 -22  -9 -40 -35  50 -30  -2 -20  22  53 -19  -1 -33 -23  23 -34 -12 -48 -48  -5  21 -17 -59 -37  18  -7  50 -33  63 -43 -52 -23  12 -28   7  -2   6 -59  42 -36  58 -40  27 -39   1 -14  -9  53   2   8 -16 -40  55 -10 -13  10  47 -27  41  46  -5  53 -41 -57 -39  30   6  32  35 -16  60  30   8  24  55 -54 -54 -17  63
 13  55 -16  37  46  38 -40  -8  21  -3 -30   3  56 -41  26 -64 -15  -7   6 -47 -36  54 -51  58  -1  37  50   9  48 -31   8  -3 -40  56 -30 -58  30  -6  -1 -13  55  33  54  48  56  17  48 -23 -54 -10  -6 -26 -20   8 -31  43 -19 -45 -12 -35 -12  61  26  12  53  60  18  20 -10 -47 -57 -18  50  62 -34  43  15 -50 -44  25   4  15  63  48 -41 -32  28   4 -13 -48  34  39 -51  -4 -13 -61  -7 -58  23  47 -41  30 -35 -54  28  -5  53 -21   9 -55 -60 -51  24 -60  62  47 -28  26 -12  24  42 -42  -1  56  18  51  59 -53
 57  18  59 -48 -16 -40 -38 -51  20 -49  -8 -35 -39  -3 -21  49   1 -23  33  37 -61 -43  -3  45 -21  61  37  61  48  32 -55  41 -14 -60  57  35 -36 -44  48  48 -29 -24 -50  -4  37  -7 -18 -26  34 -49 -52  37 -28   9  18  15   6  -8  12 -10 -40  21 -33  11  25 -39 -18  54 -19 -34  38  16   6  52 -51 -20 -19  -5  18 -49  10  30  52  46 -24   7  -3  46  63 -55 -27 -41  31   4  34  -8  29 -48 -18 -54 -18 -43  27  53 -55  40 -31  -9 -29  51   6  45  18  -5  27  58 -62 -40  40 -63 -31 -51 -40 -64  18  59  -7 -17
-53  39  -6  -6  60 -43 -17 -58  61  16  -3 -32   3 -61 -51 -43  -2  40 -49   0 -64  56   1 -31 -59  26 -30  23  21  27 -57  32   2   1 -38  -1  22   9   5  19 -39 -62  51  29 -59 -64  50   4  40 -62 -60  40  58   6 -55  63 -32 -21  23  53 -58  30  21   9 -33  48 -56  53  -7  13   8  19  15  -5 -16  20  -5 -30 -40 -29 -28 -35 -53 -34  35 -44 -34 -61   0  53  56   6  19  13 -49  50  -3 -41  39  55  36 -17  10 -13  42  58 -56 -27 -36 -32   8   1  -3  19  31 -32  39  61 -29 -25  50 -37  46   5  41  61  -9 -26
-43 -34 -35  57  13  39 -19  -9  33 -11  28  62  21 -28  -1 -45  55 -34 -13  31 -36  23 -58 -50  50  52  20  27  50 -53 -62 -57 -22 -33 -64  55 -57 -19 -17  40  34 -53  38  -8 -16 -27  11 -25   4  62 -58  32  21 -51  46   8 -63   2 -29  51  14 -27  58  56   5  59  47  12 -24 -34 -12 -53 -22 -37   3  26   0 -50 -63 -60 -52 -56  36  34 -43  19 -22 -42 -43  13 -54  35  51 -60  27  -8  63  11 -60 -24  41  -8 -13 -45  19  54  45 -44 -60  47 -40 -48  55  61  50 -52  16 -36 -30  37  42 -20   9  29 -15 -28 -43 -16
 47 -39  24  25  17 -53  44 -27 -63  26  -7 -59   9  17 -42   0  14 -56  12 -34 -27  46 -60 -49 -37  13  44  12  49 -63  60  33 -38  21  -6  43  32 -26 -48  34 -64   9  39   9 -37  61 -55  41 -58  21 -56 -21   4 -52  -6  31  25 -26 -21  10 -25 -25 -21   1  60  37 -20  29 -52  -3  -1 -52 -58 -26  22 -31 -28  31 -53 -22 -11 -45  21  57 -33 -49  24  56 -11 -61   2  28 -22  46 -35 -25  19   9 -60  31 -58   3  44 -51  41   2 -18 -51 -31  -7  -9  22  12 -52  15  43 -37 -25  35  16 -22 -26 -20  21 -44   9  60  39
-45 -64   7 -39   3 -13 -26 -20  53  21  -6 -42 -50  49  45  27  62  -4   6 -39  36 -22  42 -50  16 -42  35  36  32  31  11  51  31 -46 -52 -30   5 -13  15  -6 -56 -55  17 -42  58  -2  49  56  58  -8 -46  30  34  60  45 -14 -46  16 -42  50 -16  33  37 -49  52  50 -14  -7 -27 -63  52 -19 -54   5   3 -60 -61 -11  61  61  45 -49  28  15 -53   9 -63 -35 -39 -41 -48   9  56  53  25  44  39 -53 -26 -52 -52 -38  -7 -42  31  61 -38  34 -14 -41  31 -33 -26  -5  46 -15 -60  47  15 -34 -58  31  39  62  20   0  43  -4
 11 -47   8  23 -21 -62  45 -54  63 -56  44 -15 -33  11  16   6 -57  -2  55 -53 -19   6 -23 -13 -27 -47 -15  58  17 -36 -10 -35 -19  62  52  24 -64  34  34  63  42  14 -16 -55 -38 -64  15 -31  -2   7 -20  43 -51  22 -34 -13  39  16 -19  -8  44  35  21 -38  33  10  50  34 -20  21  33 -42 -29 -46 -33  -3 -46  47  30  17 -10 -53  -4   3  33  27  54   8 -21 -29 -64 -41 -58  22 -15  40 -32 -28  10  12  57 -21  34 -36  -3 -63  26  16  48  -8 -31 -26   3  29  42 -28  -8  32  44  35 -60  45  59 -54   3 -20  50  35
 16  -4 -17   9  40 -47  38 -27 -46   0  53 -61  56 -42 -23  -4  52 -45  32 -20  52  13 -48  56  -6 -53 -62  61  -9  53  32 -56 -15 -49  17 -39 -32  -9  -1 -14  55 -12 -11  48  11  31 -20  -1  50 -52  43  38  25  59  30 -45 -58  33 -48  -2  22  48   6 -57  63 -41 -31 -33  15  32  18   6 -44 -57 -10  31  38  34 -34  25  47 -54  -1   8 -59 -34  28 -52  63  44  10  21  29 -48  28  28 -25  61  60  54  29  14  -3  50  21  51  17  -4  22  48 -43   5  58  20 -51  63  50  41 -53  49  22  21   6 -13  37 -29 -49 -51
-32 -53 -61  62  25   0  48 -17 -12   1  43 -54 -15 -64  15 -21  20  28 -21   7   6 -10  -8 -36 -52  63  15  49 -30  30  62   2  42 -62   0   3   2 -16  50  54  50  29 -64 -29  29  15  15 -14 -20  58  57  50 -16 -15 -50  -4 -16  29 -18  18  -5 -20 -43 -27 -18  21  41  49 -58  27  39  56  -7  40 -37 -42  -9  42   8  35  36   1  21 -43  51  35  17 -29   0  63  54  60 -20 -53 -31  26  32 -54  11  38  38 -13  30 -33 -37  58 -11  18  36  62 -10   9  -1 -53  30 -14  47 -17  22 -17 -17  12 -21  27  23  13 -11  -9
 23 -63 -34  -3 -12  60  28  15  54 -46 -31  27 -48  23 -28  15  35 -62 -62  18 -15  24 -63  32 -28 -19  -5  59  58  49 -14  17  50  16 -49 -26  13  43  53   3  61 -42 -34 -51  46   2  29  17   4  31 -29  54  -9 -28  22  27  17 -46  22  11 -61 -56 -35  53  25 -20 -37 -26 -41 -48  41 -43 -26 -56 -30 -44  10  63  37 -49  30 -56 -59 -43 -19  27  48  62  45   6  10  48  15  39  37 -24 -45 -64  14 -22 -48  -9  -1  -9  -1  34  11 -54  33 -15 -39   0  -7 -34  21  38  57   6  37  39 -52 -17  23  27 -42  -3 -61 -23
 -3  17  19  14 -55 -45 -59   8  53  16  18  22 -63  43 -42  -5 -55  44 -31 -61 -14 -58  42  -2 -11   1 -38  11  62 -35  52  -4  47   8 -54  56  27 -49   0  16  31 -45 -26  33  62  -3 -36 -56 -23  -3 -53  27   4  53 -39  57 -10 -13   5 -11  17  -7  49   0 -63  59  -8  28 -54  56 -20  41 -53  19  10 -54 -48  38 -46  -7 -28 -35 -44  40 -46 -19  33   8  33 -26  61 -14  32  46  50  33  41 -22  -2  51 -30  42  29 -18  -3 -25  -8  13 -50  10 -58 -14  39 -38 -38  57   8  59   1 -23 -30  -1  27 -62 -19  13  35 -41
