128 128
-16  53 -21  56  27  42  28 -29 -41 -54 -63 -59  20  24  40 -22   2  50  39   0 -55 -38  56   3 -32 -29 -38  53 -21  40  11  27  29  54  19  -7  32 -17  28  55  -6  30  60 -50 -10  36  -7  56  22 -32  -8  31  -6 -15 -30  26  20  -3  15  63 -27 -38  26 -62 -48 -19  -5  48  28 -40  39 -42  54  36 -27 -20   8  30 -27 -33  62  29  62  -8 -50 -31 -46  34  30  33  33 -61  60  -5 -59 -52  40   1  61   5  25  36  27  15   8 -64  59 -47  30 -32 -16  28  62 -18 -44 -52  15 -26  47 -19 -56  16 -16 -60 -52 -10 -48  52
 55 -51  -7  16  50 -43 -33  -6 -43 -38  11  52  -5  59  16  -7 -22  37   5  57 -53 -12 -25 -45 -59  23 -41 -47 -51 -24 -59 -60 -11  -1  20 -25  20  51  34  41 -50 -19  29   9 -23 -18 -62  19 -45   7  12 -34  60  51 -14 -63  11   9 -46  24  49 -41  29 -25  22 -15  14 -22 -27 -16 -44 -13  30  49  60 -57 -33  62  26 -14   5 -26  17   1 -38 -61   2  37  12  20  -3  -2  44 -38  37   2  12 -13  45  49  36 -63 -28   2  50 -32   9 -46 -34 -29   4  35   9 -43 -27  35 -40  39   8  37  -4 -58 -29 -24 -32 -56  42  44
 -5  23  29 -33  24 -63  33  11 -31 -22  29  -1  13 -31 -29 -41  -9   8  58  15 -17   3 -12  43   9  23 -45  41  31  62  22 -37  21 -13  -6 -18 -11 -36  57  22   6  22 -42 -44  55  -7 -21 -18 -63 -27  62 -16  40 -14 -36 -15 -54 -17 -37  41 -19  49 -60 -61 -28  -1 -15  25  27 -22 -16 -31 -64   6 -11  55  63  32 -26 -64 -58 -28 -16  46  22  12 -32  32  60  -5  10 -23 -20  14 -20  16 -51  29 -22  40 -57  26 -54 -57 -32  -1  63 -33 -32 -27 -33 -26   9  15 -44 -33 -36 -12 -64 -40  47  10   1 -37 -40  46  44 -26
 11 -42 -50  19  48 -40  26 -48  24  25 -17  56  62  14 -34   7 -35 -14  39  -7  39  39  17  22 -15 -45  50   9 -63  30  47  12  52  62 -33  36 -42  58  52  46  19 -29  38  18  49 -60 -39 -50  -9 -64   8 -34  39 -39  52 -40 -20  38  34 -19   4  17  58  -8  15 -39 -36  38 -45 -48  20  39 -13  -5  -7 -28  -1  18 -13  54  19  59 -44  -6 -44 -55  19   1  47 -11  46 -12 -58  40  44  22 -62 -55  -4 -43 -39 -48  60  13  11 -11  49 -53 -56 -28 -63  27 -33 -42 -43 -12 -33  40  53 -50 -35  35   2 -28  12 -17  58  14
 -8 -10  35  17   6  32 -34 -46 -43 -48 -35 -35 -12 -34  56  20 -12 -50 -56  19  54  61  34 -44  32 -28  -8 -20  19 -14  58 -53  40  30  29 -18  -2  59   0  19 -53  29  49   0  60  41 -44 -16  55 -36 -60  46 -39  38 -62  57 -54  -6 -26  30  44 -32  41  20  62   6 -62  -4   2   3 -48  13 -32 -63 -51 -36  42 -31  13  34  -3  17  16  22  -9  18  16   1 -52  54 -33  56 -42 -55  12 -43  15  14  17 -47 -47  33  31 -14  34  44  14  13 -50 -37 -17  11  44  63 -30 -29  17  50  37  29  40 -60  21  62 -51 -31 -45  29
 47  37  46 -63   6  13 -13 -23  -6 -63  54   8 -35 -27 -45 -55 -28 -11 -19  53 -25 -46  18 -49 -42 -25 -50 -28   8 -31 -63  -9 -58  47  -8  13  -3  43  54  55  45  44  -1 -54 -47  18 -45 -11 -56   0 -22 -17  18  60  -1  41 -29  13 -51  43  46 -50 -30  53  61  27   2  -6   6  -8 -15 -13 -28  48  -3 -11   3  17  42  11 -47 -44  58  36 -48  -7  13 -13 -58  26 -34  53  40   0  42  37 -37 -20 -32  34  36  17 -43 -56   2  19  -3 -59 -28 -25  16 -11  -5  10 -39  11 -60  38  62 -54   0 -36  63 -24  28  41 -50  56
-43 -18  26  57  63  47 -63   1   2  -2   6  38  37 -42 -36 -32  33 -11  43  37 -36  41  47  28 -59  47 -59  34  24 -45  26  46   1 -12  39   0 -29  41 -62  38 -25   8  12 -51  31  40 -19   0 -34 -39 -27  -6 -62 -44 -42 -56 -61 -37  42  28 -18   4  10  47  56 -15 -16 -37 -38 -14 -63   2  58  14  15  25 -10  60 -39  20 -43  -2 -50 -40  19 -27 -32  22   0 -54 -14  47  14  60  30   6 -18 -50  33   8   0  35 -54  -5 -15  25 -44  39  22 -18  -4  43  44  10 -61  -1  47 -29 -42 -16 -19   8 -33  59   5  61   1  51
-52 -29  -5  12 -58   6 -57  -9 -33 -36 -34  53  10  26  33 -10 -27  36  54 -44 -56 -52   4 -11  20  35 -15 -39  33  50 -52  45 -43   8  -7 -37 -50   1  18 -19  29  49 -29 -25  11 -60  29  48  40  19 -59  48  31   9 -26 -12 -19  23  13 -50   9  26  59  31 -30 -12  58 -16  53  13  29  18  -2 -64  57 -55 -60  23  58  45 -22  63  29 -54   8 -61  -2  53  26 -53 -61 -28  37  62 -61 -57 -13  61  -9 -24  10 -43  59 -56 -43  52 -46 -38  11 -52 -57  54 -53  36 -64  19  40  -2   9   2   9  12  38 -17  11  41 -10  62
 39  46 -26 -15 -61 -31  -6 -40 -42  12 -14  33  24  -7  23  35 -34  23 -10 -58 -43  63   8  31  12 -17 -50 -41 -40   4 -43  63 -14  -5 -15 -11  29  43  14  51  -9 -64  20 -49  -6 -20  50  24 -61 -24  30 -39 -24 -26  56  52  21 -58 -53  46  10 -32  45  61  27 -34 -14  -8 -55 -64 -21   0 -63 -64  15  -5 -20   1 -45 -17  42  49   8 -46 -41   0 -58  45   6 -47  27 -47 -15   8 -50 -52  39   0   5  48   1  48 -15   2  48 -64  61 -36   2 -48  12 -20 -63 -44  -2 -40  21   4 -59 -37  21  32 -20 -58 -23  -6 -46 -48
 59  23 -64  -4   8 -15  62  -8 -14  59  21  52 -53 -31 -32 -52 -11  30 -28 -54 -30 -22 -26  55 -54  18  61 -13 -51 -49   3 -56  39   4   4 -17  53   2  39 -25  -3  -4 -37   8  29  -5  20 -45 -39  56 -35  -5 -30   3 -14 -19 -42 -17  32 -29  -1 -28 -21 -26  40  47  21  29 -15  -4 -59  46  57 -32 -10  22  28 -54  41  53 -62 -57 -15 -27  10  35  18  32 -45 -14 -61  18  22 -18  56  -2 -35  13 -36  14 -55 -31  -4 -62   1  50  25 -35  60   2 -45  63   9   4 -28 -44 -25  54  52  -6 -24  56 -52  63 -26 -60  -3   4
