128 128
 -8  40  42  36 -54  -6 -16 -28 -24 -53  61   6  56 -18  37  -1  48 -43  31 -35 -62  20 -61 -63  17 -12  45 -57  -5   8  42  51 -16  20  24  -6 -49 -56  30  -9 -44  28  61 -52 -54  34  11  58  56 -21 -41  58  63 -37  59  16  15  40  24 -54 -16   2  62  32 -42  22 -38 -27  30  57  28  50  21  26  63  31  -4  10  25 -12  53  48 -17  53 -53 -22   5  26 -45 -35  37   3  31  35 -28  54  -7  -2 -37 -41  -9  56 -54 -52  18 -55  43 -50  19   4   3   9 -11  50  -2   0 -36 -61 -37 -17 -31 -64  51 -64  35 -41  54 -36
 21 -46 -13 -51 -54  -3 -39  28   6 -59  42 -38   9 -19  35  62 -33 -31  -1  -4 -28  26  43   5  26  30   6  -3  53  -4  25  11  14 -52  24  24  10  49 -12 -48  54 -33 -22   0  12 -51  -2  44 -18  61 -24  19  23 -45 -40 -15  50  30  46  39 -37   7 -14  41  20 -54   2 -34  60  54 -18  50 -43  25 -14  34  38  49  14 -43  46  54  40   6 -55 -64  55  59  31  38  35  58 -19 -43  35 -63 -32 -27 -33 -36 -36  14 -50 -15 -25   1 -45 -51 -14  33 -30 -32  23 -54  38  33 -53  30  28  42   4  -1  36  49  21   7  51  53
 45 -46 -47 -55  32 -33  -6 -57  32  14 -43 -46 -17  -9 -13 -57   2 -39  40  13  55   4  -9  -5 -60 -37 -19  25  34 -32  14  15 -14  31  24 -45  62 -45 -38  31  33 -17  49 -48  39 -28 -41 -23  -2  63  54 -11   4 -19  49   8   8 -34 -31 -22  -2  47  58  48  14  18 -61  12  37 -34 -21   6  13 -35  23 -12   1  46  29  63  46  19 -11 -14 -64 -26  58   8   4 -37  51 -62 -54  45  50  24  -1  54 -28 -27 -44  16  43  33  45   2 -42 -18 -15  51 -18 -33   7  35  17   7 -55  11 -48  13  38 -61  15  48  48   1   8 -17
 -9  44  20  11  -4   0 -19 -23 -62   3  24 -13 -10 -58  18  61  41 -29   5  50  46  21  -1  20  24 -50   4   8  15 -52  55 -57  57  12  18 -11 -52  63  31 -50   2  -9   2  57  -3 -44  54 -26  -8  -5 -40 -26 -48  23  59  40  37  -1 -16 -12  12 -24  -5   5  52 -50  58 -64 -51  25 -50  16 -48  16   9  13  37  -1  51 -35  59 -53   3 -53  34  -2  52   7  62 -28  60  10  12  -9 -49   0   5 -55   0  19  35  15 -29  51 -33  44   1 -60 -21 -12 -31 -26   0  37 -14 -30 -29 -26  42 -31  10  38  43 -41 -35  58  23  35
-60 -40 -10  39  39  25  26 -58   5 -37 -53  48  16 -20 -41 -48 -47   9 -14 -11  47 -36  22  -7 -62   2  16 -32  -4 -24 -61   0   0  -7 -25 -25 -46 -62 -19  23 -35  -8   7  45  37  30  61  54 -25 -16 -21 -42  12 -62  16  15   4 -32  47 -64   8  50   1 -56 -21  40 -17  -3  42  29 -44 -56 -43  27  53  58  -6  51  49  33 -29 -36  56  47 -34   8  -2  34  40 -19  35 -15 -33 -28  -7  10 -52  41 -57  55   6 -37  63  27  55  52  22 -15  39   7 -46 -54  35 -54  58 -62  18  -8  36  -5  38   7  44 -59  43 -27  16  56
-50  23  47  20  51  46 -16  42  34 -58 -37  10  13 -19  20 -16  -8  14 -14 -54 -57 -41   5  45  30 -15  50  10  23   2   2  37 -38 -15  -6 -51 -33  42  55 -63  48 -46  11  -3  -1 -32  45  55  46 -32 -62  53  -9   7  34 -43  57  21  31  16 -41 -31 -11 -15  18  47  -2  49  25 -11  51   9   7  -2 -58 -57  30  52  62  13 -44 -64   2  11   8 -27  32   1  58   0 -47 -47  33   6   3 -12 -10 -63 -27 -49  -9 -40  25  62  23  31 -59 -11  19 -60 -62  39 -60   5 -14  12  42 -45 -51  36  19 -34  53 -12  37  -8  40 -37
 -6 -50 -22  49 -26 -61  47  61  35  53 -13 -10  57 -11 -34  61  58  16  10  36  35  23   8 -10  54  -2  43  27  54  19  54 -16  33 -32 -31 -56 -28 -47 -59 -57 -58  -8  -3  63  46  27  60  40 -20   6  13 -49 -34 -43   6 -44  19 -15  47  10 -60  37  58  38 -59 -36  46 -23 -19  51 -16 -13 -20  46 -14 -38   9 -18 -62  53  53  15 -59 -45  37  11 -25  -8  60 -42 -62 -64  59  61  38 -64 -39  20 -22   6   8  26  57  52   8 -21 -50 -46  25 -48 -57  14  32 -52  33   5  23 -56  61  19 -34 -64  20 -39  61  -6 -38 -42
-49   4  28  23 -34  21  11  39 -64  25  57  25  41 -64 -24   9 -51 -55 -50  36 -46 -52  -8 -16 -52 -52  10 -55   6  36 -33  21 -24  59 -20   6  16  55 -19  16  16 -26 -23  -6 -25  17 -61 -12  27 -46 -40  45 -34  16 -35 -22  28  39 -13 -29  11  18  56  51  13 -27  -6 -35 -36  39  45  45 -50 -42 -25 -11  40 -22  41   3  -4 -63 -16  26  18  13 -60 -18 -11  -9  17 -64 -55  10  52  22  47 -18  51 -53 -43  32  56 -29  55 -33  24  31  10   1 -30 -58   3  18  33 -43 -33  37   3  20 -35 -43  21 -26  31   9  61  14
 55  48  25 -52  17  18 -16   8  49 -56 -25  -5  10   9   2 -51 -37 -29 -30  -6 -56  37 -49 -27  58  36  12  25 -19   9 -25 -28  -7 -63 -16 -54  19  32  18   4  41  57 -64 -13   2   2   0  29  37  34 -40  45   7 -25 -45   2 -53  31 -37  -8 -24   3  28  33   4 -52  44 -41  45  -2  27  22  -8  27 -55  58 -35   9  24 -62 -21  48  48  50 -41 -61 -12 -30  34  16  26 -54 -45 -10  43  23   2  23  46 -17 -42   9 -59  14 -27 -50   8   2  23 -32   5 -62 -48 -11  53 -25  -8 -23   9 -38  57 -29 -28 -52  25 -49  35 -36
 39  17  11  61 -37  17  11   0  31 -45 -62  -9 -12   7  -7   4  60 -18  44 -12  24 -11  14  17  25  50  30 -14 -62   1  14  41 -45 -38  38 -18  43 -15  46  10   4  48 -63  56  -8  -5  -3 -12  41 -23  41   1  30  -9 -45  -9 -22  49  42 -20 -14  -8 -43   5  18  59  51  -3 -20  33 -56  48  18 -55  41 -54   4 -26  -2 -18  15 -25  47 -19  31 -62  37 -55  51  15 -11 -26 -57  10  43  26   5  31 -41  49   0 -33  33 -46 -23  10 -36  45  48  27 -37  -1 -62 -53  45  33 -51  18  42 -63 -31 -33 -25 -24  41 -46 -62 -18
