512 512
 33  22 -14 -54 -53  40 -22  16 -33 -33 -51 -34  27  26 -63  53 -17  34  59   2  -6 -17 -24 -52  41  15  37 -13  24 -39 -39  -7  47  11   3  58 -13  45  11  19 -52  24  49  39 -14  50  28  33  20  23 -29 -50 -57  11 -37  48 -37 -64 -29  51 -39  -4 -20 -55 -57  48 -61  -6  29  14 -51  42 -26  62  17  24  48 -18  -7   4 -59  28  19 -52 -24  46  60   3  46 -33 -10 -56  27  34 -47  34  18 -44 -35 -16  35 -22 -38 -55 -23  43  34 -39 -39 -37  30 -33  56 -15 -21 -32 -33 -24  35 -51   7 -39 -43 -29  59 -26 -59  14  -5 -30  62 -34  13 -40 -25  54 -61 -55 -49 -35 -27  45  -4 -35 -34  39  -3  -3 -49 -32  11  23  -7  32  58 -12 -57  63 -62   2 -30 -64  32  47 -40 -57  37 -36 -47  52  -7 -10  34  53  19 -64  28 -48  -2  44 -16 -55   3  41  41  -3 -35  48  -4 -32 -14  30 -32 -46  13  -7 -38 -14  21 -21 -25 -50  33 -55 -61 -12 -55  31   4   7  11  52  16 -50  29  -6  11  58 -22 -56 -38  29  38  -5  47 -12  52 -55  38   9 -12 -51  23 -43 -42  26   9 -32  -7 -51  39 -59 -63  -8 -45  30  50  31  25 -36  39  51  57  13 -18  41 -63 -30  50  40  43 -25  53   2  -4 -52 -36 -58 -20  22 -45 -45  27 -43  11  46  51  -3  13  12  26 -12   0  19 -62  46  -4 -61 -47 -17  43  60  22  33  -1 -46  45  27 -40 -39 -15 -20 -20 -52   1  56  59 -12 -11   8 -63 -49  61   1  35  63 -17 -33 -62   0  14  46  -3 -28  15  60  -9  -4  23  15  21 -55  59 -63 -43  -4  57 -48  49 -17  25  50  -2  22 -13 -31  21  34   1  23 -29 -49   5  32 -12 -44  28  43  16 -13  -6 -27  -4 -10 -25  18  50 -32  34  35  15  -5  21 -50 -47 -56 -17  38  43  48  -2 -50 -64 -61  46 -12 -40  10 -33  40  61  25 -50  -6 -49 -11 -52 -62  21  46  37 -27 -22  -5 -13  -5   3  34 -30 -18  19  32  -4  19  35 -22 -57  59  52 -26  36  50  63  50 -20 -49 -25  -8 -47  60 -26  54 -31  16 -15  20 -52  53  -9 -18 -29 -54 -50  32  29  49 -54  36  45  63 -54  17  49 -55   3 -35 -40  42  21 -23  38  59 -32 -56  12  17  28  24   6 -45 -58  42 -35 -44  10  58 -59  20  30  50  19  40   3   4  50 -58  33 -54  48 -10 -12  23 -14  20  31  62 -27  -5  22  44  15  28  22  44  48 -32  39  53  52   5  40   8
-18 -21 -52 -32 -14  46 -22 -30 -28  30  57  22 -14  24  20  24 -44 -22   4  35 -58 -38  15  54  -6 -10  44 -18  60  20  54 -22  63 -61  10 -15  49  52  20 -43  19  13  44 -59 -26   0  29  -6  43 -31 -35  49  -5  44  40  53 -29  20 -28 -33 -24 -38   9 -25 -35 -45  25 -50 -57 -19 -28  26  58 -48  32 -32  16  -3  26  -5  31  55 -19 -38  36 -43 -48 -57  41 -12 -26 -47  14  47  -8  44 -62 -47  58 -55  -2 -34  36  -7 -18   4  25  63 -63 -12  -6  32 -21  39  59 -49  60 -53 -42  37  -1  -4  54 -51 -21 -17  57 -19   0  52  -9  63 -46 -37  -8   1  31 -47   0  32   5  58   1  49  34  -4 -64  30   7 -41   4 -58  19  -6 -45  63  41 -51 -20 -22 -63  35 -23 -45  62  33  20  29  50 -44  -2  -8 -49  63 -23  49  -5 -23  15 -62   0 -45 -56 -44  14 -37 -45  -9 -24  -1  33 -23 -29 -54  -3 -31  43 -47  63  30 -26  -3 -42 -11  -4  -1 -26  55  40  53  57 -23 -55 -63  -3  23 -36  16 -50   5 -49  48  46 -14  58 -21  20  38  -3  19   4  35 -48  26 -40  12 -39  -2   3 -63 -13  -4 -22  -4  -3  39 -45  25  -9 -30 -34   7 -46 -51  57 -52  -8  13  50  53 -32 -10  24 -16 -48  48  60 -23 -18  -1 -21  34  59  21 -34  -8  -3 -14 -46  52  20 -16  -5  38  -3 -11  50  54 -62  37  43 -29 -37   4  19 -20 -12  16  21  35 -49 -64   5 -53  22  35   3 -45 -43  21 -57  41 -58   3  15   3  56   2  -7  58 -25 -27 -35   2  41  49  46 -35   1   4 -64  16   4   5  27 -38 -23 -33 -19  -2  52 -11 -24  58  56  55  -2  48  -7  55  42  32 -36 -56 -29 -59  57 -47 -29  -6  21 -29 -54 -38  41  38 -12 -46 -59  34  16  57 -41  56  52 -49  48 -14  63 -23 -23  41 -54   6  49 -19  11  42  -2  46 -28 -44 -46 -17 -18  59 -43  34 -51 -38   4  29 -45  27  22 -57  42   6  -7  41  47  35  19  57 -23   4 -26  52 -17  37  35  19  57  53 -62 -25  48 -41 -55  61 -15  14  26   5 -23 -16  12 -44  54 -58  61  38  41  16  31 -46 -43 -58 -58   4  43  41 -41  36  30 -38 -53  14 -15 -44  11  35  34 -26 -24 -52  22  52 -32  13  58 -35 -13  35  46 -46  53 -61 -40  60   7 -61  37  30  39   4  56  50 -46 -22 -57  30 -51  41 -60 -11  53  26 -23 -43 -25 -28 -13  26 -57 -31  45  61 -28 -59  57  43
-55  30   9  48 -30   2  35 -11  44  42 -45  57  19 -41 -18   9  49  23  30 -39  59 -47  51 -61 -14  32 -64  22  38  57   1  47  23 -53  31  58  13   2 -17  -7 -20   2 -14 -64  25  32   9  10  -9 -25  35 -13  -7  23 -10  43  -9 -10   2 -35 -17 -61 -52 -58 -50  44 -64  27 -18 -17 -44  27  49   6  27  10 -26 -28 -43  30  11  56 -47 -60  15   7  48 -57  61 -14 -28 -20 -11 -15 -14   4 -35 -13 -33  11  34 -12 -26  20  58 -63 -34 -31 -27 -13  63  49 -20 -48  53  59  23  37 -62  20 -41 -25 -64  13  24 -14 -47  53  37 -16   0   8  36  39 -36  31  40  -6 -64 -50  46  63  63 -38 -49  52 -43  38  26 -40  -6  49  -1  -6  -2 -41  44  15 -52  18 -64  12 -38  36 -13 -10   3 -36  48   3 -22  30   2 -23  56  17 -35 -50  -9  55 -26  49  41  37 -21 -25  60 -40  55 -56  42  55  20 -60  27 -56  -6 -33 -28 -22  34  14 -55 -27  55 -63  54 -44 -49 -18 -52 -11 -33  53 -38  11 -36 -42  35 -45 -34  13 -54  51  17  38  59 -53 -59 -33 -11  39  45  -2 -52  36   0 -61  56  15 -15 -60 -59  16  57 -33 -37 -42 -10  62 -23  20  11 -12   7 -36 -38   2 -25 -33  33  29 -58  14 -37 -45 -14  27 -42 -21 -21   7 -17 -16 -41 -23  15 -13  -1 -59 -15  40  26  61 -36 -31 -39 -10  36   1  21   5 -34  28 -44  -7  47   6 -43 -59  49   0  12 -31  48  35  10  -1 -42 -55   5   8  49 -33   5 -50   0  30   4 -28 -33 -38  42  -3  54  62  55  37   4 -52  42 -10  12 -10  23  -4 -39 -31  59 -16 -22   0  56 -37  31  -3 -23 -32 -37  46   4  -5 -56 -18  56  62 -20  47  35  49  59  13 -25   7 -61  62 -61 -36 -33  63  12   9  -1   4  36 -33 -63 -50  -1 -35  60 -61  24 -60 -14  16 -62  30   0  37  15  -5 -14  54 -61 -11  52 -58  17 -45 -59 -34  28   5  34   1  36  36  15 -29 -63  11 -26  25  15  24 -23  17  -9  41 -10 -58 -27  40  61 -24 -35  49 -18  46 -59 -12 -52  33  57  47 -30  29  19  49 -64  20  -4 -26 -19 -53  63  22  28 -10   0 -46  -4  37  58  -7 -51 -41 -21  -5 -58 -16  47 -46 -47  40 -63 -12   5  20 -27   5 -24  34  44  21  45  43 -20  10 -31  44  28  29  17  23 -41  30  46   2 -39  52  50 -55 -57 -61  49 -56  -9  -9  29  29  60 -59  -1  40  27 -20  19 -57  54  52
 51  19  18   4 -22  41 -30 -40 -21  -5 -51 -35   4 -44 -32 -10 -36  24  45  57 -11  41  63  52  18  26 -32 -27  33 -41 -38  20  42  44 -40 -44  21  -6 -20 -64  53  -7 -35  -6  13  -3  48  42 -43  29  35  10   6  34  -2 -40  -4  31  -2 -35  54  24  49  32   4 -55  52 -39   3 -32 -39  -7  26 -10  51 -25  51  35 -47 -55   0  53  19 -58  23 -46 -33 -44  49  29 -15  39 -11 -29   7  57 -20  -5 -46  48  27 -21 -23 -11  33 -36  29  20  63  46  29  -1  35 -15   5  -5   3  36  15 -12   1 -64 -37  54 -29  34  47  16 -35 -63   0  56 -20  41 -18 -51 -59 -53  34 -60  57  -1   3  29  48 -56 -40 -13  45  39  39 -18  39 -62 -27 -53  36 -44  27 -63 -42 -37  58   2 -60 -24  16 -55 -13 -14 -51 -20  49  16 -55  34  24 -31 -43   5 -56  61  52  48  63 -39  59  36 -19  22  37   3  49  31 -58  53 -57  22  62  -6 -56 -53  39  57  27  48  27 -13 -46  49  57 -38  46  45 -54  45 -58 -59  17 -13  27  -9  55  12 -42  61   1 -34  19  -1  24  27  10  -1  20 -27 -16 -16  25   2 -31  18  28 -49  -1  39  60   5  44  14  56   8 -59  47 -44 -37  44  22  -7  -1 -43 -46 -38  32  17  47 -59 -63 -33  30   3   0 -16 -32  15  47 -57  11 -12  51 -39 -19  -5 -34 -36  16  -6 -55 -26  51   8  -5 -59  35 -37  23  18 -31  24  49  63 -36 -15 -16  -4 -64 -33   3  11  20 -10  37 -63  50 -61 -35   2  -3 -26  40 -15  47 -29 -10  18  -1 -51 -28  32  38 -43  31 -62   6 -49  -2   6 -17 -63 -47 -61  -9  54 -60 -23  58 -31  43  -9   8  19  40  -9  55 -33 -55 -10 -20 -19 -42 -46   2  53 -44 -56 -59  18  14 -12  19  31  -9 -53  22  -5 -12  16  28 -32 -57 -28  51  48  27  42 -49  36 -32  -5 -47 -10  14  19 -20  34  27 -15 -11 -23  37 -56 -55 -36 -45  31  23   8 -17 -13  40 -10  24  27 -26 -13   6 -11 -40  38  49 -23 -35  -1  61   9 -31  24  58  22 -62  31  31 -53  59  50  42  18  -6 -39 -59 -30  15  29  62  54 -47   4 -21 -23 -22 -36  18   7  27  15 -48  61 -24 -54  19 -22  41 -14 -11  36 -27 -33 -10  31  -8  -4 -62 -57 -39 -64  61 -22   4 -23  19  46   5 -26 -10 -31  53   6 -34 -35  17  49   7  -6 -28  60 -33   9 -37  21 -24  19 -47 -22  27 -21 -22  24  21  46 -63 -23  29
  7  15 -45  40   4  25 -58  34 -22  55 -23  37 -37 -26 -60  36   1  25 -51 -43  43  -9  48 -42  34   8  43  16  10 -44 -19 -47  35   0  57 -24 -38  63 -54   4  54 -13 -23 -46  25 -19  54 -37 -57 -61 -16  50  -5 -32 -56 -35  40  51  45 -14 -56 -37   3  43  27  -4 -45  53  -5 -35  -6 -14  17  35   4 -22 -47  -6   5 -40  -2  53 -54  57 -43 -46 -42  62 -59 -61 -16 -51 -34  52  57  58 -16 -52  47  44 -22 -23 -34  59 -51  34 -27 -34 -36  43 -10  26  32   0  19  54  18  41  52  23  45 -28  37 -53 -40  30 -59   9  42  53 -11 -44 -34  19 -49 -21 -11 -11   9  17 -32  63 -20 -64  -1  63  54 -47  41  42  41  22 -49  14  33 -25 -20  39  48 -42  28 -27 -21  58  56  -6 -26 -19  47  47  63 -49  47 -21 -48 -18 -22 -58   0 -45  49 -23  41 -64  55  11 -25 -29 -14 -40  -7 -50  -3  36 -56 -10 -33 -18  35 -50 -34  34 -34 -51 -51 -18  -5  -8 -12  59  11 -27 -28 -11 -27 -37 -64  13  -2 -14  37  56   0 -30  28   8  24  59  55  -4 -54 -43 -34 -24 -30 -20  22  29  36 -54  25 -17 -16  61  36  21 -39  36 -30  23 -42 -57  15  22 -22 -20 -33 -62 -25 -42  -2 -15 -21  29  25  13 -55 -17 -22  45  -6 -61 -36  42 -63 -63  -1 -38  37  34  49  60  41   1  18 -45  45  49 -42 -44 -57  20   6 -14 -15 -33  63  -6  15 -22 -25 -55 -19   4  51 -18   5 -14   8 -22 -44  -6 -26  62  59  57 -47  40  42 -25  60  50  60   2 -28 -19  34 -28  40 -15  14 -49  -6  59  19 -19 -22 -40  31  50   3  52 -20  41  50 -25  34 -61 -49  13 -21 -52  -1 -25  14  35  20 -16 -57  -4  33  21  12 -37  17 -33   8  59  -8 -24  45  59 -36 -38  36 -50   1   7 -47  17 -44  -4  29  19  35 -21 -10  -8  28  -2  52  -3 -45   0  25  36  32 -31  31 -40   9  13 -45  37  39  55  51 -24  -2 -59  57  18   1  22 -27 -27 -62  28  29  30 -38  17 -37 -19 -46  52 -46  50 -42  49 -54  31  -2 -35   5 -27 -44  -8  14  19  -3   7 -27  63 -34  11 -28 -32 -25 -63  62   1  18 -39  46  36 -50 -64  22 -28  50  32 -61 -16  61   8  22 -46 -63 -28  37  -2  43 -54  -3 -55  21  33 -23  60  34 -25  -3 -11   1 -20 -39  15 -20  48  51 -34  16  54  15  14  -1 -27  32   0   9   5  62 -12  15  -4  -2 -27 -35  39 -31 -64
-49  31 -11  16 -53  14 -33  -9  -2 -46  22 -49 -56 -27  29   7  10  -3 -57 -45 -62 -58   7  17   2 -59  54  31  45 -40  31  60  55 -44  12 -62  35  43  -7 -31  61 -49 -16 -59 -12 -51  13  62  10  20 -47  12  26  25 -34 -36  30 -44  60  11 -20  27   7 -29  48 -45 -27  19  62  31  52  59  46 -27 -63 -29 -14  14 -31  61 -30 -13   9  61 -52  39 -39  42  60 -43 -10 -24  49  61  12  33 -47  49 -12 -49  16 -24 -53  -1  13 -52  34 -64  26 -61  61  60 -10   6  57   2 -18 -45 -19 -22 -24  35  18 -39  32 -34  58  49 -48 -18 -63  32  23 -52 -33 -28 -40 -63 -28  50 -59 -31  46  -5  40  40  62 -42  59 -21   0 -29 -50 -46  -3  46 -15  -9  32   1  38  33 -31  -3  45   1  33 -59   2 -58  55   7 -25  37 -61 -49  13 -63 -27   8 -20  37  44  -6  56 -23 -24 -23  32 -56  42   6  41 -53 -61  22  12  37  27 -49  43  18  22 -46  -8  25 -30 -59  26   7  14 -58 -19  -6   0 -27  35  41  14   3  49  -8 -54  27   3 -51 -15 -48  50 -51 -33  29  31  53  48 -41  15 -46 -35 -23  25  43 -16 -58 -27  48 -21 -56  25  57  11  11 -15  21 -26  53  35  23 -59  21  36 -28 -13   4 -39 -29  27  40 -11  56 -46 -50  35   2 -43 -56 -14   0 -48 -52  -6  28  23  43 -15  61  32 -44  20  37  42  -7 -55 -35  61 -29   0  24 -53  53  17 -35 -61 -12  31 -40  -3 -46  25  13 -34 -45 -23  53  62  27  50  31  47   6   4  25  63  14  54  60  49 -10  21  60 -21 -26 -38 -17  26  57   7 -41 -53 -32  37 -23 -13 -50 -34 -14  41 -48 -47  25  23  21 -14  22 -29 -23  19 -44  31 -24 -47 -53  14 -21  -6 -24 -28 -63   0 -16 -30 -27  25  21 -13  56 -57 -35 -56 -40  54  31  46 -24 -10 -47  17 -55 -26 -15 -15  -9  -4  63  34  54 -25 -58  55  39 -10 -39 -52 -48  47   0 -56  54  29 -48 -49  19  48  61  59 -26 -50  13 -17 -12  62  32  43  -6  31  13 -16 -58  20 -25  46 -54   1  58 -38 -16  -6 -30 -26 -41 -13 -11  42 -29 -14  38   9   1 -13  56  53 -15  24  33  43  -9 -18 -37  -3 -62   2 -21 -51 -61 -26 -25 -13  32  10  26  56  61 -49  34 -32   2   8  41 -61  59  33  56 -20  -7  25 -41  48 -56 -14 -19 -54  53  25 -41  56  63  -1 -20  31 -55 -58  23 -58 -43  -6 -26  23 -62 -49  26  62  48
 19 -22 -23 -20   2 -39 -12  52   6  -1  41 -33  22  34 -34 -43 -50  62 -34 -44  21 -28 -23 -49  10 -63 -46  25  27 -48   9 -18  -6  50  27  60 -53 -49  49  18  14  26  49 -27  -4 -48  -6  10 -50  25  30  35  61 -56  51   8 -55 -59 -31  36 -43  43 -45  15  29  46  12  41  61  -3  -5  12 -41 -20  49  20  -4 -21 -34  10 -60  61 -18 -62 -59 -31  10 -50 -26  43  50  -5  22 -59 -54 -12  51  22 -35  49 -45  24  -3 -21 -60 -18  63   1  25 -35 -53  30 -38  -7  32 -33  26 -22 -19 -64 -43 -32  -5  44 -27   6 -32 -39 -36  -3 -54 -16 -43   7  27 -39  53  26  26  14  55  38 -20 -46 -33 -52 -15  58 -10  31  58  12  63 -10  -8 -28  60  24  -3 -40 -43   7   8 -22 -50 -29   3 -61  61 -34  18  53 -60  62 -57 -29 -53  -8 -35   1 -41 -40 -51 -42  14   5  -5  10 -35  56  34 -14   0 -21  28  14  14 -32  18  12  -2 -28   1   2 -30   8  37 -19 -64 -61  47 -40 -37  60 -18  41   2  41 -13  31  34 -43 -46 -30   0  46  48 -49 -50   2  27  12  38 -36 -50 -55  36  52 -10  36  55 -27  60 -46 -30 -21  59  36 -44 -18   3  54   3  21 -40 -60   4 -55 -45  18  11  46 -33 -14 -54 -19  -5  46 -31  49  18 -40 -41  15 -22  -7  58 -27 -35 -50  19  32 -59 -41 -10 -35 -37  58 -26 -18  12  50 -36  43 -28 -26 -39  31 -44  -6  16  38  19  39 -11  61 -32 -17 -29  -3  -2  54 -34   3 -51  20  32 -24  14 -57  22 -38  57  50 -58 -35 -40 -33  60 -20  25  12 -45 -20 -12   8 -22  20  56  13 -46 -10   3 -16  57  17 -60  25  57  18  32  16  44  25   2  50  54  27 -47  50 -57  43  -1 -38 -41  51  35   1   7  27 -50  25 -47  18 -55 -54 -29 -51  35 -36  31   4  44  12 -35 -17  -2 -44 -54  16 -58 -47  -5   5 -20  18  -8 -49 -44 -64  42 -30  25  59  52  35 -59 -41  48  40 -12  16 -20 -32 -36  10  15  26  30  25 -22  36  43  37 -22 -41  -8  34 -26  12  34 -48  46  -4 -53  35 -33 -48  58 -49  56 -18  31 -27  15  59  47 -34  22  13  56 -64 -15  35  38  27  58 -34  -2 -32  42 -32 -16  24  28  -5  -5  59  11 -10 -53   3  36  42  40 -13  38  23  18  -4 -28  10  -4  22 -19 -30 -15 -25   0  47   7 -22 -48  55 -61  44 -14  -2  40  61  52  51   0  25  29 -23 -52   3 -64  30  63 -27
-24  -4  59  21  30 -20  60 -33 -36   3   9 -20  -6  12 -40  44 -53 -64  41  63  51 -22  24  17  19  37 -44  19   3 -44  56  44  16  51   1 -18 -32  -2  13  -4 -63 -41  40  -4  35 -64 -24  46 -63 -46  46  52  -4   6   5 -49 -21  26  34  47  46  27  27  -2  14 -36  44  46  26  -6 -22  28  17 -46 -40 -12 -45   0 -29 -44  18 -47 -56 -50  23  14 -35 -61 -24 -64  50 -42  27  13  20 -23  41   0 -40   4  58   2 -32  11  21  -8 -64  40  56 -29  60  11 -12 -60  25 -53  18  55 -50  58  55 -64 -48  18  13  36  59  -9 -27 -45  59 -33  22 -37  43 -21  19  43 -45  11 -50 -49 -42   2 -45  48  13  38  39  28  32  30  28  49 -16 -22  21 -21  33  58  -1  28 -38 -43  55 -59   0  10  48  19 -43  62  34 -20   0  53 -36 -51  27 -61  41  -4  33   6 -19 -47  48 -62  -4  17  61  59 -19 -41 -48 -28 -36  16  46 -52 -29 -61 -54 -59 -17  10  59  11  23  22  14   1 -46 -17 -57  -1   0  55   2  61   8  -1  56  53  22 -55 -39  50  25 -57  62  61 -54 -56 -62  -6  18  61 -59 -23  20  20  42  38 -61  49 -26   4  40  40   1 -16 -25  -7 -27  61   2  -2  47 -36   5  45 -39  16  53 -37 -54   7 -39 -49  48  45  35  27  19  39  12  57 -21 -11  33  44  37 -56 -27 -53 -59  40   9  52 -60 -49  33 -35  31  22  -8  41 -35  17  56 -50  -2  28  41 -46   3 -11 -53  46  42  45  26  16  53  63  27  59  39 -28  47  43 -13  17 -56 -46 -25   1  59   5 -46  52  19  17  16  -4  35 -45  49  46 -63  28  27  27 -20  17  26 -57  12   2 -21  -5 -19  31 -52 -10  49 -12  55  45  57 -55  33  12  26 -15 -56  -3   4  57 -20   5  21 -57 -32 -63  24  58 -56 -28  -4 -12  32  42 -45  44 -32 -60 -32 -41  49 -39 -32  18  37  59 -61  45  -8   7  39  36 -52  -4  44 -20  -2   4 -25   6  41  35  58   9  13 -51 -11  45 -46  22 -60 -61  47 -27  22  21 -32  25   2  24 -31 -23  -3 -19  38 -23  26 -28  45 -63  42  22  36  37 -33 -14  50  21 -33 -60 -21 -28 -56 -38   9  30  47  41  -9 -14   1  24  27  62 -58   1 -25  32  37 -43  33  16  43   5 -11 -53  55 -25  32 -41 -20 -53  -5 -12 -27 -60 -46 -43  45   9   7 -18 -30 -30 -19 -24  36  20 -56   9  41  41 -39  21 -18  14  32 -26  54   0  -3 -30
 11  56  22  48  60  40 -59  41 -15  12 -41  19  47   4  59  19 -39 -61 -36 -62  44 -10  23 -37 -60  -9   1  58  55  62 -36   2  54  50 -13  50  26  -8  27 -52 -59  50  31  52  -9  27   7  16  30  35  18  11 -39 -22  38 -34  33 -25 -40  25 -27 -11 -37 -37 -25  14 -51 -62 -57  40 -50 -52  26  45 -64 -47   8   7  33 -25 -22 -12  50   4  30  24  34  -1  63  58 -40 -28 -17 -12  -1  23 -62  12  25 -55 -12  39 -43 -50  20 -43 -32 -35  28 -63   4 -57 -11 -10  11 -45 -50 -19  19 -51 -25  43 -15  23 -33  48 -18 -30  -4 -57 -21  48  46   1  62   2  22 -34  31 -13 -32 -29  -6  21  25 -59  41  39 -14  -4  52  25 -25 -27 -16   7 -43  30  41  17  37 -44   1  19  21   0 -42 -20  30  53  31  62 -39 -39  20  50 -34  -3  26  16  57  14 -23 -32  52  26  39 -55  -8  16  27 -34  37 -36  49  -6  28 -57  38  -5  61   5  -7 -42  30 -51 -56  60  10  34  12   3 -15  54  36 -27  16  11 -18 -56 -36 -55 -26 -63 -26 -40  -5 -62 -33 -30  -3 -36  39  55 -14   6 -60  -5   2  15 -35 -49 -46  14 -59  54  51  21   2 -30  29  30 -21 -60  31  17 -36 -38  20  -5  -4 -47  24 -28 -56 -54  42 -51   5 -20  28  35  -5  46 -15   0  37 -27 -43 -25   7  51 -59  50  55  36   4 -45  62 -40  14  -5 -23 -26  31 -14 -15   9  -1  54  53 -37  25 -15 -55 -53  49  46 -16 -57 -43  55  58 -38  41  49  62 -19 -60  61   5  18  -8  47  57 -41 -31 -22  32  32 -32  21  59  58 -58 -60 -59  56  51 -11  63 -56 -20  57 -29 -43  42 -31   3  46 -34 -56   0  22  55  -7  45 -40  35  13  56 -60 -29  51  62 -23  56 -61 -31  43  -8 -32  51  36 -39 -42  57 -61  -8  -4  49  22   5 -14 -19  -4  43 -38  21  15  40  13  19 -53   1  17 -12  -7  20  22 -28 -52  54 -41  48 -48 -18  41 -45  38 -26 -59  -4  43  -9  41 -25 -30 -60  60  49  44  10   4  55 -53 -43 -21   4  41 -63  40  53  56  63  37 -56 -19  15 -37 -45  53 -32  16  32  23  -7 -57  58  -3 -60  43 -23  14 -16 -32  25   5  12 -35 -17  13 -59 -28   5 -60 -54  13 -14  25  41   5  14 -55 -43 -18  33  15 -11  27 -52  -7   6 -10 -57  54  22  32  -4 -30  61  43  48 -62 -49 -11 -57 -39 -61  -7  50  44  62   0  53 -44  46  22  35 -28 -15  47
 29  56 -27  37  46  60   5 -22 -34   3 -43 -50   5 -27   4  12  -2   7 -59 -15 -13 -60  49 -24 -40  32  63  59 -60 -16  42  33 -24 -48   6 -41 -52 -52   1 -22  15  23  -7 -44  60  61  33  -6   4  38  43  55  42  29 -33 -62  -3 -34  61   1  15  40 -30  55  56  41 -50 -60  53  16 -18   4 -25  39  24 -29  36  -7  29 -24 -32   9 -33 -54 -26  -1 -51  35  29 -54 -28 -20  50   6 -28  42 -17 -14  46 -28 -62 -35  40 -23 -60   1  12  41  58 -22 -47 -38  51 -15 -27 -39  48 -14  60  13  -4 -32  58 -17  38 -34 -39 -42  16 -56  -6  19 -27 -29  60 -23  36   9 -46  30  51 -28  57  38  21 -34  63   5  16  59 -46 -52 -37 -52  -5 -63 -22  21 -41  59  29  18  14 -62  53  10 -21  25 -45  -2  -9 -58  34 -16  44  -9  14  43  60 -34  38 -50 -21 -63 -37  38 -61   5  -5 -38   0 -40  44 -50 -38  33  25   6  -6  44 -60  50  51  38 -30  31 -35  49  11 -39 -49 -15 -25  -6 -13   2 -31 -10 -56  28  16   8  53  -3  23 -49 -34 -16  21  25 -36  25  11 -49  -1  45  47  28  30  -6  53  46  43 -35 -24 -34  31   9  20  39 -26 -27 -16 -37  34 -57 -22 -64  -9 -64  25  19  25 -28  35 -39 -46  18  53  48 -52  43  30  55 -56 -57 -42  39  16  42  15  54 -49  63 -47  49 -58  -4  50  -3  -4  11 -48 -43  48  51 -18 -62   5 -28  50  17 -49  17   9 -41  24  31  62 -24   9  13 -33  25  12 -16  10  18  44  -4 -49 -24 -56 -32  -2  56 -45  44  58  25 -48  44 -22 -33  -3  51 -10 -43  18 -11  -2 -36 -62  29  53  15 -51  -1 -31  58  60 -15 -30 -60  17  32  60  36  13  54  -3  29  34  40  61 -32  27 -13 -11 -18  40  51  10  43  16  -1  -6  30  62  27  24  58 -52  58  62  29  27  58   2 -24  48  63 -59  19  39 -62  51   3 -10 -24  49 -34 -36  -5 -55  44  58   3  10  56 -33 -30  51 -21 -35  49 -55  56  44  11 -32  28  10 -27 -17 -14 -24 -30  53  30  11  38  60  39 -31 -58  19 -37   9 -34 -45  40   0 -58 -44  29  56 -35  21  36  40  53   0 -14 -37  48  36   3 -46  25 -31  29  -1 -35   4  32 -29 -40  59  45 -10 -49  21  54 -43  41  20 -51 -58 -23  49  46 -33 -14 -31  -6 -30 -59  61 -12  31 -34 -46 -34  -5  22  63  31  46  58  12 -28 -55 -31 -37 -33 -53  47 -20 -47 -40 -34
