32 32
-49 -54 -19  61 -52  20  13  -2  14 -41 -24 -35  45  52 -40  29 -46  45 -36 -50  53  31 -30  10 -54  37 -52  23   8   7  15  23
 17  60  21  30  16 -30 -36 -33  -6   4  -4 -25  -8  20 -60  10   1 -32  24  -9  63  58 -63 -55  32 -50  32 -24  21 -17 -64 -26
-20  21 -60  60  55 -32 -37 -15  36  23  25 -36 -21  29  39  45  62  -1 -28  61  -6 -27 -57 -38 -13  39   2 -56 -41   2 -17   3
-41 -13  -1 -49  20  27   0  -8 -14 -39  21  30  55  -4  11  53  59  47  50 -11 -44  57  15   8  33 -46  16  56  20  63  -5  44
-13  58  59 -57  21  -5  -1 -56  21 -44  38  12  16 -15   1  12 -32 -13 -63 -12 -19  17  60 -50  35  13 -58  -9  12   1 -29  63
 -5 -34 -58 -47  26   6 -39 -17  26  63  59 -21 -16  -4  55  16  47  56 -60 -36   9 -63 -22 -20  14 -16  36 -38  49 -57 -38 -19
-26 -32  -2 -64  38  23 -17   1  22 -22  44 -58  38  35  22  21  27  26  50 -27  27 -36  17 -23  13 -11   4  -2  -3  30  43  35
 62 -23  35  37 -64 -46 -26  22  -4 -46  28 -30  53 -14  55  16 -51  41  53  40 -58   7 -46  19  60  22 -47  -7 -12  61 -36 -14
-26  63 -41 -25 -47  -3  61  13  15  26  47   4 -52  39 -43 -39  16 -54 -62  22  17 -44 -23  14  42  -5 -57 -34  -8 -28  16  30
-29  40 -59 -11 -27 -61 -62  53  29  50  -7  41  25  14 -61 -23  25 -59 -64 -22 -39 -23  56 -61  36 -64 -31 -36 -28  49  59   7
 25 -64  60  63 -61  63  52  32  49 -19  10  10  60  13  51  21  18  51  63  43 -35  56  46 -63  56 -49 -34 -36 -64 -39  35  26
-39  32  25 -35  31  13  61  16  58   7 -38  54 -44 -51  11  38 -63  11  17 -34   3  -1 -33  -5  14  -3  23  15  22  -6 -23  48
-38 -62 -51  57  15 -54   9   9  18  35   0  38  49 -53  13  50  22 -34 -48 -39  30 -17  20 -20  45 -21  59   3  38 -28 -13 -64
-26   0  58  53  11   3  -1 -35 -25  63 -61 -40 -54  16 -54  33  47 -38  58  13   9  15  57 -10  58  53  58  32 -39 -19  33   0
 46  27 -11  -7 -34  52  22   5  51  25  29  62 -22  39  31 -39 -63  25  38  11 -24  31 -63 -29  20  59 -61  46 -23  36 -18 -41
 -1  35  16  30  24 -26 -29  11  63 -63   9 -23  40 -24   2  42 -62 -24 -11 -22 -56 -10  13  28 -14  17  10  27 -11  56  50  53
 28   2  19 -12  40  54  63  39  55   9 -47  32  49  19  10  51  60  63 -34 -60 -11  43  32  39  -4 -21   2  50 -29 -12  39  63
 54  -6 -13  30 -16 -13   6 -24  60  23 -56  45 -22  18  33 -26  17  63 -22 -58  42 -53  46 -25 -10 -16 -39  25  37 -64  25  27
 -6 -52  -6  42  -1 -64 -46  -5  23 -38 -23 -63  44 -54 -24  -3 -55  18   4  51  29 -14 -38 -45  34 -13  45   7 -13   6 -29  45
 18  29  24 -46  29  42  13 -12 -59  54 -11  49 -64  29 -17 -55 -16  51  61 -51 -27 -41 -31 -57  11 -50  15  62  20  50  44 -26
 15   4  -8 -20 -18 -58  32 -13  60 -43 -27  61  51  20 -58 -29   7 -61 -16  44 -37  17  51  38  31   2  36 -13 -12  16  26 -61
-44 -46 -17   3 -40 -49  54 -43 -27 -37 -46 -40  47 -40  -5 -10 -36  43 -30  -9  -3 -42 -35 -36  24 -63  16 -51  18 -22 -48  38
 -4   0 -23  21  15 -32  42  52  -5  60 -52 -21 -44   7  33 -16 -13 -60  39  48 -38 -60 -52  50 -58  28  63  24 -58 -48  -2   3
 16  40 -40 -33 -56 -62 -44   3  62 -32  46 -46  40  16   3 -37  20 -22 -53  46 -17 -41  32 -11  52  32 -51  58  48  11  -3   0
-13  21  31  -5  23  51  63  21 -44  45  40  60  -3 -21 -41 -47  21 -30  63 -60  -7  32  -7 -19   0   6 -24 -16 -46  37  48   5
 -5  15 -63 -46   3 -64  40  23  45  16  19 -21  59  42  -4  16 -52  -4  21   5 -36 -50  51  28  21 -37 -52  39 -64  60 -20  -5
 11 -19  14 -50 -19 -10  37 -37 -58  -8   6 -63 -30 -62  17 -18  -2 -26  52  26 -11  39 -10 -54 -62   2  49 -62  -2 -35  -2 -54
 11 -52 -40  56   2  62 -45   8 -10  25   9  25  28 -38 -57 -38   1  59  53  54  34 -21 -64  36  46  49  39 -20 -50 -27 -10  25
-15  15  18  51  13  37  -5 -61  -1 -60  28 -37 -34  36 -11  31  31 -22  21   2  22  21 -26   4   6 -51  48  21 -14 -25 -18  35
 54 -64  22   3  38 -47   6 -27 -43 -29   0 -12 -57  53 -45  38 -32  41 -24  54  -2  15  -6 -59  28 -22  26 -49  17 -56  50   7
-55   9 -54  47  26  17 -44  48  52  20 -28  59   9  -9  33  41 -32 -54  31  31  25 -39  36 -11   4  -2   4 -43   6  -9  29  15
-64  39  -2  26  -8  18  10 -20 -26  46 -25  48 -26 -55  25   6 -45  -7 -27  44  18 -55 -31 -42   7  38 -20 -50 -35 -55  29 -35
