32 32
 -8  30 -18  13 -31 -28  40  11 -15  49 -39  19 -33 -30 -16  -7 -45  27  20 -25 -41  52  32 -50 -49 -15 -44 -52  55 -25  51 -17
-59 -31  60 -26   5  37  49  55  22 -54  10  53 -20  58 -18  -1  21 -62  39  45  54   7  59 -59  56 -49 -46  47 -10 -59 -34  -5
-26 -37  33  43 -64  18  34  22  28 -20  11 -55 -25  57   8  60  59 -17  41  50  54  37  55  46  52 -55  29 -21 -50  60  38 -12
-41   8 -32 -41 -38 -62  45  55 -17  -8 -64  22 -15   8  18 -20  56  -4 -34  46 -31 -42  29 -43 -33  -6   0 -18 -10 -25  34  13
 47 -62  36 -55 -59  17 -64 -12 -55 -64 -54  -6   9  28  39   1 -40 -59 -17  -7 -37 -52  15  -5   7 -49  41  61 -10  11  11 -27
 14 -17 -17  19 -63 -17 -57 -54 -16 -47   5  57  45 -20  -6 -58 -15  41  -1  13  54 -50 -56  -3 -34  49  -6  20  -4 -59  58 -54
-11 -23  29 -10  24  36   0 -56  53 -59 -63  35 -15  -5  41  35 -27 -24 -16 -37  -9  -8  24  21 -23 -46 -23  37 -40 -29  48  13
 12  13 -61 -27 -14   3 -19 -25   9 -17 -54  58  42  51  29 -49 -36 -51 -22  19   5 -62 -24  46 -43  17  20 -19  53   4  58   1
-47  61  38   3   0 -44  43 -55   3  53 -60 -19  41  33  -3 -59  47  39  24 -12  42 -64 -29  63  17  55 -20   6  -5 -26 -56  12
-29  46 -48  35 -62  59  45   5  48  49  51  25  18 -16  30   1 -41 -10  54 -63 -10 -39 -64 -56 -48 -20  14  11  18  22 -41  53
  5 -25  25   7 -30   6 -51 -45  -9 -64  44 -55 -16  11  11   7 -63   1   9  -8  26   9   0  42  54 -50 -11   8  37  12  -2 -22
 52 -41  49 -42  29  62 -23 -44  62 -42 -35 -18  33  40  54  34 -23  -1 -38 -61 -56  26  45  62  41 -30   7  14  47 -59  56  35
-36  41  57  57  40 -29 -51  38  -7 -22 -43 -38 -45 -53  60  -4  10 -41   0  18  49 -19  17  26  16 -40 -24  -1 -35 -32 -30  -7
-54 -37 -14  50  -2  -1  24  55  41  45 -47  60  56 -50  -7   2 -27  57 -43 -42 -26  38  49  54  62 -39 -11 -37  -6  23  20   4
 51 -58 -10 -15   5 -50 -23 -18  60  -6 -21  52   8  36  -9  45  29  12 -60 -61 -14  53  58 -16 -50 -17  11   8 -57 -33 -52  58
-27   2 -21  42  17  20 -40  13 -49   3   1  23 -25  56   5 -60   4   9 -56  54  -2 -62 -26  12 -15  49 -43  -8 -48 -31 -14 -11
 36  30 -33 -11 -14  -8 -62   1  59   3 -39 -29  -4  30 -25 -64 -25 -17  55  37 -15 -35 -15  35 -49   6 -37 -33  40  14  21  12
-20  52 -63  30 -20 -61 -32 -24   6  -7  11 -62 -41  50 -61  -2 -30  58 -29  19 -41  20 -10 -26 -37  18   6 -61 -32 -37  15  12
-49  16 -22  -4  19  10  36 -39 -61 -17 -36 -38 -31 -33  24   3 -39  59 -41 -16  16  13  23  43 -33 -35  46  -1  -8  -3 -53   7
-51 -10 -61  32 -64  39  57 -60 -42 -43 -34  -8 -12  55  59  13  50 -46  62   2  32  21 -19  63  50 -37  -1 -22  24  10  49  37
-64  53   5 -63  28  -1 -59  51  20 -29 -21 -55 -38 -26  22 -51  -7  20  15 -39 -23  61 -40 -37 -40  23   5  49 -30  -9  22 -30
-20 -36 -29 -56  27 -24  59 -17  12 -26  -8  38  13 -49  51 -58  35   3 -33 -51   0  -9 -24  24 -49  46   9 -15 -27 -32  19  17
 -4  55  25 -41 -33  21   6  43  59  63  18   8 -50   5  14  49 -56  45  62   8 -27 -25 -31 -12 -43  42  37  -6 -54  -8 -53   6
-17  36  29  15  -7 -28  -6 -11 -29 -52  61 -15  18  12 -30  26  -7 -31 -29  30   8   4 -46  29 -18  55 -41  -7 -16 -30  63  31
-58  29 -18   0 -63  41  53 -28  53  50  21   7  -2  55 -30  56 -40   5  22  32 -55  41  -3  -9  32  20  48 -48  54  48  48  61
 13 -34  -3  14 -57 -14  50  61 -28   7   4  35  -2  38  27  23 -21 -15  -9 -12 -38  53  44  59   9  28 -53   0  12  59  -3 -39
-38  58  39 -31 -20  25 -34  16 -32  35 -13  31   9 -50 -10  53   0  45 -23  26  34 -43  21 -20  50  33  44  -2  28 -23  24  54
-29  -1 -40  15 -39 -10 -33  -7 -39  19 -40  35  33  14  24 -31  -4 -63  60 -34 -41  17  10 -55 -14 -10   7 -49  31 -33 -59 -62
 31 -35  17  56  20  49 -15  45   4  10  16 -27 -40 -24   7  20 -22   3  51   1 -44  -3  10   7  52 -47  22  19 -15  27  22 -48
 57 -25 -56  13 -40  -7  -6  28 -61 -53 -62 -36 -13   9  48  29 -52  35 -34 -32 -31  40  39 -43  58  -3  40 -21 -39  -2  -5 -46
 38   3  31  62  60 -39  27 -64 -28  29 -36  24 -26 -52 -11 -14  48  20  18 -47  -4  -6 -26 -10  55 -50  33 -48  13 -36 -30 -13
 31 -63 -15  28 -37 -52  28  -1  41  56 -41 -49 -60  13   1  52 -31 -44 -59  29  14 -21 -44   5  -6  53  22 -57 -46  56  -6  49
