32 32
-18  59 -62  59 -10  18 -28 -30  37 -25 -46  51  53  50 -10 -34  61 -47 -28  54  55 -20  30   4 -21  23  28  21 -17  43  14  29
 38  16  24 -36 -30  60  -2 -56 -29  17  59 -40   3 -15 -10   1   3  27  -9  -6 -57 -43  63 -14  44  27 -57 -37   6  21  56 -19
-26  16   9   8  13 -56  16  48  25  11 -55 -36  61  -1  29   0 -38 -44  58 -31 -23  57  19 -42  20  26 -15 -37 -16 -22   8  22
 58 -47 -34   7 -39  47  -8  50  -6   1 -49  -9 -64  44  55 -37 -63  50  -4 -22  43 -48   0   0  42  50  27 -38 -36 -29  48 -42
-12 -49  30  14  62 -42   0  -8  23  15  48  23  -4  39  50  -3  25 -17  39   5  -1 -24 -59 -23 -38  32   4 -10 -61 -12  12  -9
  3 -22 -59   1   0   6  58 -41 -43  42  47  17  17  33 -50 -21 -48  54  48  15 -34  53  57  -8  21  -3  46  24  49  -6 -49 -11
 37 -43  54 -27  27  48  -3  48  26 -20   2 -20 -51  16  23 -34   6   7  45  36  -4  38 -36 -47 -29 -54  41 -43   5  56  10 -22
-51   0  15  40 -15 -52  25 -53  -8 -37  -9   6  43 -50  36 -14  21  17 -42 -47  -8 -13 -30  27  -3 -53  48 -62 -60  -6 -20 -47
 59  60  58 -20 -56  19  -9   1  46  47 -57  25  61  43 -53  19  -4 -30  36  52  21 -57  16 -46 -46   0 -43 -42  59   1 -24  54
 -3 -30 -30   6  53  25 -57  35   8 -50  -4   6  57   8 -39 -11  42  61 -22  -1 -60  58  17 -41  -6  38 -19 -11 -24  21 -21  37
 55  13 -21  44 -25 -14  15  47   0 -52 -11  -7  20  14  47  -2  12 -39  61  16 -45  14  39  13 -11 -43 -61  29  42 -18   2  34
 60  46  14 -29 -32 -34 -46  33 -22   8 -38  62 -42 -55  -4  34 -30  -7 -13 -11 -57 -38 -61  -4 -17 -58 -39 -38 -12  28  60 -16
 10  10  19  42  40  38  11 -46 -18  38 -48   4  47  12 -25 -46 -59  26   7 -51  52  10   9 -28  16  35  -2 -59  -1  -6 -11 -55
-60 -55  51  45  47  -1  63 -35 -27 -48  33 -44  28 -56 -26  34  34  46  47  23  -8  -8  59 -55 -37  -7 -50  26  51   3  35  55
 12  23  36  -5 -42  36  24  -5  52  -6  15  16   2  54 -14 -27  36 -31  60 -36  26  55 -27  53 -16 -13  16 -29  55 -13 -38   3
-54  63  63 -32  35  23  27  23 -47 -21 -25  20 -31  26  57 -59  59  53 -31  21  44   7  11 -36  58 -37  -1  49  14  25 -11  25
 24 -12  57  -5 -53  21 -46 -35 -64  -6  49 -31 -44  42 -26 -49  31   7  37  11 -50 -16  39 -55  11 -26  58 -39  63 -17  50  24
 35  44 -45  47   1 -26 -52   1  32  61  34  52  39 -56 -61   6  15  40 -47  30 -40  56  39  35 -34  33  61 -35 -47  47  53  52
 27 -55  35 -36 -17  47  29 -49  44  -1 -61  19   7 -58 -39 -41  47 -22  53 -57 -30  28  43   0  -3  40  30  14  23  19   3 -13
 28 -26  15 -53 -42 -19 -38 -62  44 -35  22 -12 -28  47  11 -45 -38   0 -38  -4 -36 -59  61  25  45  27 -24   5 -18  43  56 -53
-47   7 -42 -25  52 -15 -22  33  14 -64 -43  50  47  32 -59 -55 -32 -32   6  -4 -27   3 -43 -45 -34  -3  24  12 -24  16  23  -6
-41  46  33 -52 -33 -53  45  45 -53 -62  32  59  34  37 -60 -62 -59  10  -2 -21 -51  19  -2 -21 -47 -42  56  -7  38  15  51  61
 -3  21 -55  28  32  54  10  44  56 -22  39  26 -49  43  28 -43 -10 -38   0   3  46  62  47  63 -44  39  -8  58 -10 -20  55  52
-63 -63  16  33  55 -38  13  48   4 -12  10  20 -32 -25  41  22   1 -23 -39 -17 -25 -56 -18  -5  47  39 -11 -26 -45 -20 -38 -44
-19  42  53 -27 -59   3 -43   9  55  31 -35 -41 -58 -58  45   8 -17 -57  55  22 -49 -26 -47  63 -51   6 -27 -32  51  -1 -12 -32
-23 -23   5 -18  44  26  56  36  -6 -43  59   0 -36  41 -56  11  48 -64 -30  63 -26 -13  62 -13  58 -29  19  45  34 -57 -51 -52
-16  19  -6 -35 -19 -14 -63  39   8  60 -24  36  37 -16 -17  21 -16  17  21  22 -59  19 -55  63  55  28  44  25  35  57  37 -44
 12 -32 -15  58  18 -14  33 -38 -18 -55  62 -44  -6 -18  41  42  63  -2   1 -60 -46  10 -61 -55 -25  47  34 -54  41   8 -34 -11
 40  15 -17  -6 -63 -47  21 -16 -38  19   4  20 -63 -19  -1 -63  44 -64 -59  62  10 -55 -57  49  56  41  60  33 -15 -38 -41 -39
 42   6  20  43  23 -23 -37  50  60  31   6  62 -51 -59  63  57 -59 -60  55  16 -51  62   1 -58  39  -3  39 -39  24  62 -14   2
  5 -58 -19 -36 -17   9 -50 -20 -24  21 -22 -11  26 -23 -18  32 -19 -27 -16  -5 -29  49   1 -53 -17 -24 -28 -57 -25  22   9  44
 29  54 -56 -52  -1 -41  -8  40  44  34 -35   6 -53  12 -26  -7  49  22  52 -43   8 -11 -32  55  29   4  62 -60 -38   7  48  55
