32 32
-63  19  -6 -23 -62  57  33 -24  58  51 -53  22  21  12  26 -53  51  50  15  50  44  -2  52  36  33  35 -15  59  56  11   6  57
-34 -64 -29 -32  57 -60   8  51  56  20   9  13 -32 -28  25 -45 -42 -24 -58 -62  38  58  39   8  29 -40   3  21  35 -55  15 -63
-54  50 -31 -61  54  42  55  46  -2   0  -4  30  36 -43  50  59  -3  56  61 -29  50  36  43  15  61 -17 -28  32  -8  51  34   2
 37 -61   6  28  45  -3  10 -21  61 -58 -54  34 -37  60  29  24  52  26  60  38  -1  39 -11  -4 -42  25 -36  15  13  62 -47 -14
-62  23 -50  47 -44  25 -37 -46  31 -27  52  59 -31  17  19 -43 -21  15  59  42  -9 -16 -26  13 -55   3 -36  22   1 -18 -55   3
-59 -41 -13 -38  48  14 -20  16  51 -32  11 -44  49 -34 -23 -36  46 -28 -57 -27  20 -19  50  29  48 -49 -12 -14  -3  -3  53   2
 20 -24  28   5  54 -56 -43  41 -24  32  61 -39  62 -26 -10  44  10  -3 -47 -34  42 -60  60  27 -45 -16 -51  16  45 -62 -46   1
-21  47 -58 -31  55 -37 -53 -32  59 -56  -7  58 -17  47  38  57 -20  56 -40 -41  60 -44  50 -49   4  63  31 -15 -63  49  50 -20
 32  57  14  24 -44  25  56 -48  33 -15 -54 -48 -31  48 -54  13  40 -30  36  36 -10  22  51  58  21  18 -21  23   4 -35 -61 -28
-42  17  60 -21 -22  52  -5 -52 -26   5 -36   7 -11 -26 -44 -34   8  57 -62  62  15  54  56 -27   8 -29  60 -52   1  63 -15  23
 17 -19 -62  59 -30  -3 -57   8 -62 -28 -49  -8  10 -29  22 -45 -36  24 -47  44  14 -54 -47 -41 -19 -51 -29  46 -52  20   6  29
-62   8  25 -28 -58  32  44 -56 -60  59   0  15 -34 -42  34  -5  47  51 -25  -3  61  -8  20 -21   5  56 -39  17  12  31 -17  14
-24 -56  50 -18  40  30 -10  45  25  55  -4  56 -51 -34 -13  60 -47  26  -6 -49 -46 -50  -6  23 -58  19 -24  19 -13  23 -31  27
 31 -44 -55   8  50  -1 -11  12 -10  49   4   4 -49  55   0 -32  17  58 -17  35 -55  41  -6 -49  -3  34  34  48  -6 -60  11 -39
-40  20  33 -54 -45 -42  22  10 -57 -38 -50 -42 -47  14  -9  34   9  38   5  18  16  63  33 -51  34   4  61 -36   8   8 -11  32
-36 -41  42 -17 -19   1  57 -11  27 -57  11  45  22 -62  15 -33  41 -43  49  -7 -44  18   6  54 -42   3 -46  30 -53   8  -2 -25
 31 -23  22 -52  42  16   1   5  23 -51 -14 -19 -49 -62  12  56 -41  -3 -15 -21 -48  55 -30 -26  -6 -12 -59   5  60   3  44  27
 44   3  40  22 -45 -23 -36  42 -10  14 -40   6  16  36  -2  39 -30  48 -45 -14  39 -11  24 -30  41  29  39  38 -31  20   1 -51
-41 -23  36 -22  19 -64 -44 -55  14 -20  15 -33 -47 -50 -58 -13  62 -39  37  37  14  -3 -57  -8 -37  47 -34  -4   3  31   9  26
-55 -19 -60  28 -19 -40  37  60   5 -11 -37  22   3 -31 -55   1  -5  46 -26 -55 -21 -18   1   6 -35  31 -62  32  -1  12  -6   8
 57  -2 -28 -25  22 -55 -29 -37  -2  -2  49 -63  31  58   2 -38  40  41 -28 -44 -41  37  26 -12   5  29 -44 -60 -23  14  12 -30
-52  48   9  34  57  44  62  -8 -22  47  -7 -54  42  60 -28  18  37   8  38  60 -18   1 -16  51 -34   4  55   7 -46   3  41 -34
-13 -13 -64 -20 -33  62  36  10  46 -34  20  24 -38  56 -22  63   1 -47  59  47  18 -21  34  48  47  25  -9 -63 -36 -32 -33  15
 19 -33  59  51 -34  32  -3 -52  62 -47  36 -40 -55 -50 -41  10 -33 -46  -7  49  -3 -37  33 -20  52 -40 -19 -48  -7  12  31 -52
 43  27  63 -55  -5  -4 -43  -7  13  57  17  23 -56  40 -31 -25  58  27 -39  -9  54  58  35  43 -45 -48  59  12  28  27  24   7
-10  24  17  49 -44  38 -22  34  32  59  -7  40  35  26 -49  29 -11 -24 -44 -20 -29  55 -41 -10 -57 -46 -62  35  45  26 -22 -29
-14  59 -44   7  34  -2 -23   2  -7  34 -22 -36  -4  -7  57  50  34 -51 -34 -59 -60 -11  -5 -53   7  -3  46 -11 -41 -39  24  10
-44  45 -47  54 -21  -6  -8  37 -36  34 -63  24 -36  59  10  62 -56  40 -61 -51 -35  -2 -40  37  59 -57 -38 -46 -32  50  28 -12
 31  45 -21 -53 -25  35  48   3   6  49 -36  34  44  38  32  53  15  35 -62  44 -31 -38  17 -36 -31  43 -18   1  30 -53  54  -3
 56 -31   8 -32 -60  -8  35  10 -22  63 -20 -42  38 -52 -53 -11  47 -51 -31 -48 -24  51 -20   9  30  27 -53  -4  38 -63  58  30
-30   2  62 -26  59  34  49 -27  33 -35  -5   7 -22   7  60 -39  20 -34 -22  60 -47  22   6  47 -15  17 -20 -41  18 -26  54  52
 40  52 -38  35  22 -53 -56  -8 -23   4  63  19 -53  60  44  31 -38 -42  28 -21  45 -30 -38 -34  51   6 -10   5  44 -20  -7  21
