32 32
-25  35 -40 -21  63 -15 -52 -40 -40  21  13 -37   0 -23  -5  32 -52 -17  -1 -15 -22 -63  59  36 -49 -17 -11 -45  -8 -28 -61  31
-56 -37 -54 -57  12 -42 -33  36  44  45 -64 -20 -42  -5 -52 -30  43  11  19 -43  12  15  57  27  62 -18  46 -10  19  49 -43  27
-52 -33  34  24 -11 -62  -3 -31  47  -3  14 -59  56  26 -24  35 -26  59  56  50  10  49  14   8 -32  -4  62  51 -18 -45  14  -6
-14 -16 -45  40 -14  16 -55 -31 -51  23 -25 -59 -14  15  41  24  10  33  10 -43  19 -40  29  51  21  28  38 -61  47 -12  -3 -30
 36  16 -54 -41 -32 -45  -8 -19  43  31 -13 -35 -18 -36  53  57  61  -1 -50  16  24  43   3 -19   7 -23 -16  -9  29  45  25   2
 -2  35  25  30  54 -47 -52  33  49  -1  62 -33  27  51 -40  24 -13 -26 -23 -53 -46  44  -8  25 -42  40 -48  51  21  41 -11 -45
 12 -50  50   3 -32  62 -28 -47  -3 -29 -16 -40 -42   9  48   9  47 -39  20 -63 -58 -52  27 -36  52  43 -49  10  21   5  29 -31
 19  15  36  51  13 -55 -60 -54 -20 -11 -30   2  62 -45 -52  45 -20  32  47 -14  45  10  14  33 -11  30 -21 -54 -29 -55 -20  54
 24 -48  42 -26 -39  46 -16   5 -29  19 -56 -31  38 -44 -49 -46  52  62   5  33   8 -45   3  61  49  46 -56 -44  55 -12 -53  16
  4  53  54  30  35 -26 -29 -57  57 -21 -24  31  -1  -9  50 -12 -11  -9 -43  61  10  24  59  -4   7 -61  16  -2  -9  27 -50  59
 16 -60  25 -12 -21  61  -5 -28 -24  35 -60  40 -37  54 -36  16 -19 -15  14  55 -54   9 -13  17  12 -60 -49 -61  31 -34  62 -16
-30  24  36  13  21 -33  50  61 -62  54  37 -35  44 -63  46 -39 -13  -4 -48  -3 -59   4 -50  17   8 -35  20 -25  -5  18  23  30
-22  -5 -21  63  26 -35  61  29 -45  34  58  63  36  40 -40 -41 -28 -23  20 -23  45  34  58 -11  63  14  28  -5 -31 -12 -39  11
 47   4  11  10  34   8 -25  53 -22 -31  53 -50 -54 -51 -27 -18 -10  57  24 -29  27  18  24  27 -31 -11 -42   2  41 -17 -51  24
 51  24 -30  21 -32   9  11  11  43   0  25  53  13  63 -29 -60  56  59 -25  20  14 -64 -17  47 -11   5 -15 -34  52  -2  54  39
-41 -39  -3  -9  34 -56 -62  13   8  28   2 -43  27  38 -39  19  33   1 -25 -17   1  22 -34  54 -37  15 -44 -49 -50 -54  55 -27
-29 -12  28 -58  -4  31  19 -60  -5 -42 -39 -42  60 -13  41  29  52 -47 -51 -11  39 -21 -21 -61  59  -1 -46 -55   9 -55 -18  45
 -3 -54  51  57  41   6  61 -28  28 -41  -6  24  10 -28 -10  -2 -11   3  51 -36  46 -34 -33  41  29 -14  50 -26  -5 -32 -45  57
-21 -58  50 -44  13  48  -7 -23 -57  51 -62  17 -41  -8 -49  12  59 -62  41  41 -32 -56  19  61  -6   5 -29  54  38  -9  47 -47
 -3  33 -27 -54  17  30 -12  24  18 -10 -23  41  46  -8 -10  41  -6 -33  18  26 -25 -27  23  34  43  59  24  17 -14   7  34  47
-24 -57  58  58  38 -18  18  -8  36  60 -31  18 -12  23  -5  47  54 -51   9 -34 -13 -31 -64 -34 -36  24  47  14 -33  17  -3   7
 24  -9   1  -2  37 -44  54   9 -48 -40 -37   4  47  22 -13  38  36  61 -60 -41 -34 -60 -11  -6  28 -28 -56  59  53   5   2  13
 61 -60 -52  34 -40 -62 -20 -24 -38   7  44 -54 -34 -32  48 -62 -35  52 -39  -5  56  14  53  20  50  61  15  39   2 -47 -12  -1
-43   0 -30 -19   3  14  21  29 -43   2  39 -13  34  23 -11  63  11  14  -6   3 -36 -17 -41 -50 -20  38  53  46  56 -22 -18 -51
 42  16  -5 -19 -34 -48 -53 -13  18  50  39 -12  10 -36 -13 -43  43  45  25 -57 -36  48 -42   8  23 -53  -9  15 -11  37  28 -32
-11 -41  13  19 -24  24 -58  58  11  45 -17 -43 -54  34 -22  53  16 -61  60  44  52 -46 -11  11 -34  44 -38  19  17  54  51 -58
-50   1  25 -10 -39  31 -16  36  13  31  57  23   2 -28  12 -46 -25   8  62 -37  27 -13  38  57 -33 -64  12  48  55   0  54 -59
-63  15  -5 -38 -17  43  63  60  11  56  19 -51 -36 -33 -33   4  39 -35  31   2  17   6  -5  48   6 -56  33  -3   8  23   2   9
-25  61  35  22  41  34  18 -12  27 -27   1  55   4  32  -5 -21  61 -37  46  14  33 -23  -1 -25 -15 -32  37  57  55 -25   2 -34
-27 -26  52 -50 -56   6   2  35  43 -61  27 -17  35 -42  27  32 -15   9 -17 -46  50  46  -6 -28 -50 -33 -35 -59   6  32 -28  43
-58 -40  57 -50  31  -5  50  10  -2  13  58 -31  35  21 -62 -43 -34 -15 -25 -48 -33  33 -12 -19 -64  18 -14   7 -14  22 -14  -8
 47 -20   6  14  39  -8 -40 -26 -59 -46   7  41  39   9  62 -59  58 -27 -42 -39 -57  10   6 -57 -36  57  14  14  15 -63 -58  -2
