32 32
-51   9  26   9  62  47  61  31  23 -31  33  54 -38 -26  62  -8  39  34  44  34   1  41 -38  54  61  -5 -43 -57 -28 -10 -24 -15
 63 -62  58  61  49  56  28   9 -39  -3  -1 -12  36  -3  44  11 -32  25 -19  33   2   7  23  -1 -62  45   6 -26 -29  47  24 -30
 49  18 -32  35  10  60 -20  36  -6  43 -40 -34 -23 -60  41   9  29 -42 -22 -33  29 -63  31  31  46 -27 -58 -47 -44  30 -12 -58
-16  20  41  59  16 -43  31 -54 -64  55 -24 -23  59 -47  50  25 -25 -36  56 -60 -34  23  36 -52  61  42 -34 -47   8  18 -41  56
-26 -64  51  54 -43  18 -63 -42   9 -23  -1   5  -5 -14 -34  34  14 -42  39  44  46  11  57  43 -11 -41  60  61  41 -44  53 -49
-44  41 -59 -22  -5 -58   0 -59 -16  63  10  43 -15  40  13 -64  62 -12  44  44  63  37  23 -12  60  20 -15  37  40 -25  52  60
-48  58 -26  11 -64  38  16 -16  38 -38 -37 -41 -62  41 -41 -63 -35 -60  45 -35  41   5  17  38 -39 -61  11 -63 -22   0  61  -6
 -6 -28 -59  -6 -54  22  43  48  48 -58 -56  51  47 -33  52 -51 -29  33 -22 -51 -26  59  51  -1  62  -2   0 -24  62  -2  34  -8
 34  40  51  44  -2  30  29 -18  36  37 -31  20 -60 -43  33 -24  55 -53 -11 -35 -58 -24  29 -59  38 -35 -19  37  27 -48 -35  -3
 56 -48 -22 -10  46 -57  36  19  44 -58 -25  48 -37 -56 -40 -46 -45  13 -16 -39  53 -51 -34  28 -22  12   1 -58  28  30   3  20
 47  45 -54  29  52  46 -16  32  52  23  17 -48  31  41 -30  50  -9  18 -52 -20  31 -22 -56 -54  54   9 -48  18 -24  19 -26 -41
  1 -16  52 -11 -33 -27 -42 -45  60  39 -29  28  16   6  14 -57 -40  26 -12  56 -59  -4 -62  59 -58 -46  14 -18  37  52   5 -26
-27  -7  28   4  30  50  23  27  25  59  -9 -23   1 -59 -15  25  32  37  17  37 -31  19  32 -25  37 -18  21  11 -29 -38  49   8
 20  13 -52 -14  -1  35 -51 -40  30   4   2 -33  10  51  57 -22  24  10 -49  57 -34  47 -31 -61 -34  54  14   1 -47   0 -55  37
-51 -43 -41  13  56 -27  37  23  41 -25  54 -13 -38  47  29  50  -6  44  44  24  28 -51  27  58 -61 -22  -5 -44  42   4  57  55
 25 -47   4  17 -10 -22 -24 -33  17 -33  19  44 -50 -16  30   8 -35  10 -32  57  23  60  51  27 -26 -18  47 -48  50  41 -57  11
 58  12 -36 -16  54   5  15   7  36 -30 -13  50  19 -46  -5  48  28  27  41 -12  23  28 -49  61 -54  62 -51  60  39 -43   7  33
 33  35 -47  23 -24  33 -34 -52 -61  18  63  22  36  -6   6   0 -43 -17  52  45 -53 -61  42 -43 -62  56 -47  41 -51  24  11  46
 -4  28   5  36  -3  35  49   1 -11  48 -41 -39 -22  30  26  -1 -51  14 -20 -39  18 -41 -18  20 -49   0  -3 -36 -40 -56 -54  20
 37  15  -7 -30 -14 -22  35  40 -38  59 -63   4  25  27 -61  38 -22 -16  63  60   7 -18  16  22  46 -51  50 -58 -42  60  27  59
 11 -44 -35  61  -2 -63  37  24  60  39 -36  21   2 -33  -5  44  15  -5  40 -42  41  -8  44  23   6  30  29  28  26  -8  23 -27
 12  52 -29 -54  53 -56  34  49  47  62   6 -14 -34 -62 -34  45  -3 -57 -60 -26  -1  48  61 -59  15  26  33 -23 -45  -8  15  31
-19  50  42 -30  58  12 -44  42  11  26 -36  41  28  -6  22 -39   1  26  -1 -63  11  -4 -58 -38 -41  40   3 -22 -32 -46 -55  13
-60  51  48  63   0 -60  41 -53  30 -59  52  -5  -1  10  20 -63 -27 -44 -62  48  16 -56 -54  39  48  13 -47 -47  32 -37  30  36
-50  14  35  14  18  12  25 -15  17  13  44 -47 -40   0 -46  -3  20 -44 -19 -27 -36  -9 -52 -51 -60 -34 -34  36  -7  60   9   7
 11 -20 -42 -35  57  47  14  10  -3  -6  27  21  59  45 -46  15 -63  -1  52 -34  54 -63 -21  58 -33   9  31  24   5 -24 -33 -48
 20 -11 -18  13 -27  60 -40  34  -9  51  -9 -14  33   9 -63  34 -56  54 -64  62  55 -21  56 -42  52  23  46  -6  63 -51  10  20
  3  56 -31  40  53  -7  10 -20 -19 -63  30 -50  10  31  48  18  21  49  16  12 -36   8  34 -47 -32  16  11 -33  30 -43  51 -31
-50 -43 -55 -61  14  19 -17  59  20 -51 -55 -34  44  58  48   2  43   0 -50 -57 -56  49 -40 -24   1  35   8 -33  57  -5   0 -57
 16   9 -54 -33 -36  -7 -38  48   6 -28 -50 -14 -34  62  52 -55  -2 -61 -48   7  52 -23  47 -11 -52  -9  21 -59  51 -43 -52   3
 31 -42  34  59  15  61  44 -43 -31  58   8  -1  57  -4   8  -9  -1  24  62 -13 -63  46  41 -50 -27  -2 -45 -40  19 -32  28 -14
-10  -2 -18 -58  -5 -38 -37  28 -44  35 -37 -51 -32  35   5  31  -4   3 -45  -3 -15  60  11  23  -6  31  47 -51  63  11   0 -11
