256 256
-64  32   2 -35 -22 -48 -36  44 -21  39  51  36 -52 -54 -37 -22  37 -44 -21 -36 -56  18  53 -38 -18  34   6 -43 -26   8  45 -26 -24 -17   4  19   0  32  -1  43   7 -14  15  19  -4  42  62 -30  63 -23  -2 -57  60 -13 -31 -22 -43  39   0  -5 -16 -19  34  24  28 -26 -21 -36 -58  42 -56  13 -36  23 -31  25   2 -33  59   1   8  -7   8   4  44  41  47 -63  17 -17  -3 -63  28 -33  25  -8   5 -59  21  11  47  29 -40 -52 -12  -7  37  54  24  32  -9 -31 -39  63  37 -59  41  20 -58  -6 -61   3  -5  31  34 -44 -40 -25 -39  45  50 -55  10 -53 -43  62   4  58  53 -35  26 -20  -2  51 -20 -29  56 -43  56  62  15  59   2 -54  27 -28 -34  51  12  -8  32  -2   1 -22   9  22 -24 -50  16 -35 -21 -22  10  41 -35  54 -52 -43 -53 -60 -45  26 -64  21  36  27  58 -62  14   6  -6 -18 -60  59  24  14  17 -64  28 -31 -34 -57  11  40  48  40  30  60  61  41 -63 -47   3 -63  38 -25  28  32 -23 -22 -26  36  24 -21  31 -16  57 -15 -16  21  18  14  28 -34 -10  12 -58 -44   8 -60  61   9 -43   0  10  59  39 -26  28 -47  16 -62  53 -24 -19  20
 24 -26 -59 -55  59  24  23  23  54 -50 -29  60 -30  44 -64 -32 -11 -43  32 -64 -47   8 -26  45  25  55  47  14 -33 -35 -30  56   3 -24 -63  -1 -64  24 -42  54  38  -6  50 -55 -26  51 -23  27 -56 -55  27 -39  17 -62 -58 -22  57  54  56 -40 -45 -37 -48  22   3 -47 -43   3  42 -20  -7  16  38 -21  25 -52 -34 -62  39 -25 -52   3   0  29   5   7 -56  -2  -3 -64  22  16 -37  39 -26  30  56  -4 -31  34  40  26 -13  14 -58 -52  26 -28 -49   1  11 -37 -60 -52  56   9  19 -64 -57 -48 -63  30  32 -36   5 -58  59  -3   2 -36 -32 -22  55  19  56  61  31  18 -31  46 -44  45 -55 -40  57 -62  34  12 -62  41  28 -61   7  -4 -32 -52   2 -37  10 -59  -9  42 -17 -18  -3 -24 -21 -36  58  13 -53 -50  -6 -44 -25 -13 -42 -55  63 -39  50  27 -36  -6 -41  -4   6  25  23 -48  30 -49  58 -50  -3  -9 -10  41  20 -16 -10  31  -1  48  51  38 -29 -54  47 -30 -29  33  61  -1 -37 -44  60  34  45  19  50  12  34  45  26 -32 -28 -48 -55  56   0  -1  23  63 -17  11  37  18  21  20  52  56 -10  49  -9  17 -59 -13 -13  50 -57 -26  -2  41 -45 -40
-55  -9 -24 -46 -16  41  17 -57  40 -64  18  14  18 -25 -30   6 -33  24  -9  23 -22  -4 -54  29 -17 -47 -61  45  59 -42 -58 -60  14 -18 -41  62 -41  40 -59 -64  41  24  14  -5  63  48 -62 -33   9  -7  54  51  54 -64  16 -27 -46  20 -46 -51  42 -40 -47  -8   7 -24 -10  30 -47  -4  30  58 -44 -20 -11 -45 -35  -9 -14  38  49 -24  25  39 -23 -23 -52  -5  61 -34   8  40  -9  25 -32  62 -62  23  28 -45 -45  -5 -51 -25  39   2  -6 -60  58  45  42  43 -43   3  18  -2  45  30  57  42  60   1  18 -13 -37  51 -15 -35  10 -50 -16  29   9  -3 -60 -16  63  -2 -11  57 -21 -33  36   1  35 -10  63  16 -44  57  -6 -47  -6 -51   4  21 -64  54  50  10 -60 -30 -25  13  31 -21  61  31  41 -14  24 -43  18  -3  22 -11  51  21 -59 -56  14  -1 -39 -55  12  29  30  12  19  17 -42  23  51  -3 -28  19  40 -30 -14  18  20 -54  39 -26   7  -3  27  -5 -46  32   3  33 -32  28  42  44  -7   8  -7 -51 -39  15  36 -51 -51 -55  32  53 -21 -46   7  63 -36 -18 -26  36  43 -63 -33  62  34  34  31 -62  -2   9  46  55 -47 -25 -60 -21  55  41  -8 -60
 50 -40  57 -35 -22   1 -36   6  47   2 -22  27   4   9  25 -26 -21  -8 -24  41 -63 -42  33 -46  -2  37  -3 -11  14  53  -7   0 -51 -14  29  -9  51  58  62  35  -4 -24  -2 -64  50 -41 -26 -35  15  14 -57  16  37  40  34 -29  13 -32  24 -36 -43 -47  28 -29   3  -6  26  -9 -12  24 -38  48 -63  24  49  51  47 -41 -48  -2  38 -41 -50  11  63  48  46  13 -48   6  41 -26  23   5   9 -38  63 -29  17 -13  60  43 -28  61   3 -43  48 -14 -20 -64  48 -46 -40  62  29 -41  47  11  36  63 -47  13 -27  40 -45  46 -61 -46 -46  20   6 -50   0  42 -53 -61  63  59 -10 -21  59 -26  -2 -45 -27 -37 -21 -44  39 -49 -45  56  29  -7  33  48 -25  36 -62  -7  -8   8   7  56 -14  18  60 -15  13 -14  29   9  24 -37  28  61 -10 -57 -47 -35 -41 -27 -42  52  30  55  36 -59  27  38  -1 -45 -17 -58 -52  33  25 -56 -45 -26  -6  48  47 -46 -53  12 -48   1  19 -31  31  42   6  53  30 -28  44   2 -22   7 -23  41  26  24  47  38  -7   8  46  12  47 -24  -4  30  -5   7 -22  11 -55  62  44  40  40 -13  29   7  23   9 -55 -63 -48 -14  42  42 -54  26
 17   4 -30  -1 -48 -47  40  13  48 -29 -44 -38  46 -35 -40  26 -59 -63 -51  34   8  37 -21  17  38  -5 -60  17 -26 -50 -21  55  18  13 -10  35  31 -34 -16  15   1   4  41 -17  34 -62 -54  39 -61 -41  10  11  60  53 -36  35 -15 -32 -12  23 -17  31  14 -63 -20 -60  36 -53 -29 -44  26  36  25   4 -44  -5   6 -34 -30   9 -11  44 -44 -14  34 -16 -43 -45  17   9  42 -64 -24  -8 -63  20  -4  38  32  31  58  -6   4  19  62  24 -50   4  54 -15 -51 -21 -35 -31  29  63  18  50 -46 -29  -5  60 -29  35 -12 -28  -8  49 -54 -40  16 -59  18 -44  24  17  44  39 -43  34 -40 -29 -50 -11   4  43 -11 -42  30   7  -7 -39   4  28  61  56 -63 -11  41 -53  13  -6 -48 -33  14  41  48  -5  16 -58 -35  40 -23 -21 -35  45 -41  18 -60  53 -38  -3 -50  30 -38 -53  22 -37   0   0 -26 -51  58  -9 -19   8 -32 -35 -61  48 -29 -31  24  12  12  53  -6  35   8  -2  24  34  59  39   0 -43  50 -42 -16 -13  22  23   0  16 -50  45 -39 -18 -53 -36 -34 -18  -3  54  59 -54  43 -11  45 -13  51   6 -43  46 -19  21 -60 -33  44 -12  18   2 -53 -45 -45 -39
-64 -20   7 -53   8  37  -6 -58  27 -11 -48   7  42  61  58  29   3 -48  11  48  37  15 -48  17 -60  34 -44 -49  53 -25 -23  54  19  48 -63 -37  22  -5 -31 -15  48 -15  56  26 -17  51  -9  50 -61 -61  35  40  18  51  -6  22  21  14  38  11  53 -49   1   8  63   2  35  21  62 -59 -57  46 -10  63   9  37  50 -64  24  53 -61  -5  30  22 -18 -40 -20 -61  38 -46  14  27 -31 -49 -29 -31  18 -58  54  16 -53  61  -2   2  61 -57 -25  47 -56  63  37 -53  -6   3  33  40  27 -50  44   1 -32  -6 -36   2  10  -1  35 -36   5  25  44  17  23 -22 -45  20 -14  -6   3  -6  -6 -24   5  52  43 -25  29   6 -11   9 -57  21 -61 -29 -41  13  34  58  41 -24  20  21  57 -21 -64 -52  63 -14   6   2  44 -64  43 -15  53  22  24  18 -35 -51 -37 -28  35 -34   8  58  44 -22  53  21  18   9 -21  11  52 -21  23  51  29 -34 -11   9 -34 -32  58 -45  55  19  37 -44  32 -64  -8   3 -33 -64  -2 -53 -21 -13  32  61  60 -53   9  48 -10 -32  35 -45  -2 -40  28  29  -7  23  48 -16 -22  22   4 -54  22  60  14  53  61 -52 -64 -24  -1  33 -27  -5  44  46
-21 -29 -49 -50 -10  13 -26 -45 -22  31  42 -37 -49 -44  49  19 -34   7  16  44  -3  13  56  -3  53  -9 -34 -38  50 -53 -55 -35 -18 -40 -21  36  37  18  55 -48 -15  33 -21   1  53 -36 -44 -44  35  36 -64 -32 -15  57  30 -26 -16  60   1 -29 -57  10   0 -11  34  44 -38   7  -2 -47  23  47  51 -62 -16  40 -34   5  60 -62 -23  61 -30  27  54 -64 -63 -26  61   2   9 -60 -52 -54  -6  46  54  20 -10 -12  37 -51 -29  24 -48  20   1 -18 -39  -3 -16   2  -6  19 -35 -16  19 -33  23  16  33 -32  21  46 -22 -49  28 -32  35 -46  20   8 -32  56 -31 -16  12  34  30  37 -33 -49 -25  26  34   5 -54 -11  36  33 -58   5 -62  27 -13 -20  42 -48  13  13 -30 -31 -43   2 -39 -10  50  37 -40  17  10  -8  32  50 -46   2  -9 -36  55 -37  62  61  32 -64  24 -44 -20   2 -28  57 -49   6 -37 -27 -55 -12  27  59 -38  52  12  36 -20 -20  22  -2  46 -51  26  38 -24  24  35 -55  24  -4 -35 -59  62   1  62 -50 -57 -39 -13 -48  14 -50 -52  40 -62  24  12 -18 -59 -29  44  51 -16   7  25  25 -33  -3  34  56  57  63  61  55   0  59 -59   7 -43  -8
 24  35   7  36  11   9  -4 -41  56   1  -6  36 -11  43 -21 -50   4  11  11 -26   3   4 -27   0  -4  37  -5   1 -20  16  58 -60 -13   1  40  62 -54 -27 -42 -62  38  16  39 -37  -5 -46 -22  63  29  53 -27 -32  -6  10  32  54 -17 -36  -9  28  44 -15  32 -32  50   9 -34  61  46 -12  63  20 -59  38  48   0  57 -38   0  22 -49  37  55   9 -16  23  -1  31  51  55  -5  32 -24 -36 -64 -37  37 -34 -40  19  19 -41 -25  24  62 -41 -40  55 -15  24  13   1  -2   4 -54  46 -36  10  13 -49   1 -55  47  41 -27  47 -60 -54 -50 -36  29  33 -12 -60  -7 -14 -36  17 -23  13 -22  54 -50  40  -5 -39  22  23  35 -29  38 -28 -20  22 -51  17   5 -46  27  19 -18  -8 -12  34  -3  45 -44  25  -1  -3 -26  41 -12 -11  17  47  14 -25   6 -15  10 -20  21  55 -62  34   8   8  52 -28 -37 -29  28  16 -59 -39  -3 -38  50  60  23 -39  37 -53  14 -10  58 -36  29   0  13 -24  45 -30 -33  47 -60  39  -9  57 -53  19 -36  40 -29 -31 -63  32  -5  52  29 -45 -51   2 -34  27  57 -39  55  22  25   4  62   6  38 -35 -10  42 -59  45  35 -48   0  63  56  35
-31  58   4  28  46 -31  47  59  35 -50  22  28 -25  13 -13 -64 -47 -15   7  55  15  61  33  20  42   5  36 -21   4  29 -50  37  23  18   2   5  51 -15   0  23  -1 -42 -13  38  35  38  39  52 -40 -18  43  39 -21  12  -5 -43 -47 -33   0  22  60  15  -5  19 -31  61 -40 -43 -17  24  44  46  46 -33  21  17 -58  -4   5 -34  42 -16 -59 -43  61   0 -22 -50  31  43  36  28  -6 -32 -17  27 -35   8  48  12 -32  28  -5 -49  60 -48  32 -62  12 -26 -32 -10  22 -27  11  19  37  53  34   4  32   6 -32 -38  38  16  54 -60 -40  38  16  -8   3 -53   7  -1 -37 -24   1  39  14  33 -35 -28 -58  40  56  43  30  26 -17  -2 -32  16  25 -57 -32  15 -53  -8 -11  27  48  56  39  -8  -9 -62  32  56  42 -18  25 -57  18  31  48  10  10  14 -28  58 -52   5  10  37  12  42 -12  23 -30  42 -14 -46  34 -39  10 -38 -36 -22 -46 -58  24  44 -51 -21  11  61  53 -42  11 -38 -48  24  31  26  -3 -21   4  50 -62  38  28 -12  56  -2  14   3  24  42  45  43  48   6  23  61  49 -30  59  38  -8   6 -64   8 -34  31 -30  28 -54  38  14 -52  12 -22   1   5
 40 -49 -56   1  57  53 -20  41  -5 -61  38 -20 -27  33 -45  30 -24 -45 -26   6  51   9 -30  61 -17  48 -54  60 -38  11   1 -61  26   9   4  19  -2  48  -4  58  51 -30 -26 -40 -60  -7  54 -20  13 -35  50   0  38 -43  -3 -43 -59   7 -47 -32 -46  18 -29  44 -37  39  -1  26  23  59  20  10 -34  58  34 -30 -12  25  14 -63  54   0   1  28  21  62  49  27   6 -61  59  24  21 -34   5  49 -59 -60  11  28 -64 -33 -26 -34 -39 -56   0  13  33 -50  14  23  14 -49 -13 -28 -50 -27  63  20 -24  58 -20  61 -40  49  46 -35  54  -7  57  54  24 -33 -44  50 -25  20  -1 -55  34 -50  32 -16 -35 -44  20 -21  -7  19  63  33  13 -20  30  37 -35  13 -62 -45 -58  59 -55  31 -38 -35  17   2  49 -48  11  19 -34 -21 -60  -4  -1  24  39  56 -20  39  25  57 -45  -8  31 -16 -59  33   4 -53  29  13  42  55  43  -5  -7  28  12 -60 -16  42 -16 -12 -26  47 -52 -50  40  -8  53   1 -14 -56  57 -47  -8  62  50  60 -54  15  10  52   7 -11 -16 -64 -47  60 -59   1  38 -11  53 -51 -28 -62 -37 -52  -6 -48  14  44 -40   7  61  16   6  48  13  16  -1 -41
