64 64
-56 -17 -32  13  46 -62 -12 -44 -61  35 -26  -3   5  31  15 -59 -63  53  54  37 -20  -9  48 -11 -14 -56 -29  57 -61 -55  -2 -53  -8  30  25 -26  33 -51  -5  36  48  33 -31 -10   0  49  -5   1  38 -15 -25 -46  41 -41   7 -37 -33  42 -43 -30  52  19 -19 -20
-14 -58  19 -45 -44 -50  55 -60  47 -39  -6 -17 -54  54  48  48 -25 -41 -62 -48 -18   9 -20  13 -12   1  47 -24 -44 -35  20   6 -29 -25  25  -9 -11  17  -4 -28  42  54  19  52  44   4  36 -44  27  38 -28 -54 -17  16  23  35 -47   7 -53 -26  36  32  44 -57
-57   6  -1  -3 -41  59  33 -63  49 -11  53  30  57  25  50  20  -1 -42  30  46  39 -10  18  56  61  29 -34  33  -3 -53  40   5  17 -25 -62  40 -30  35  41 -44 -40  30  50 -47  -9  36  38  54  58   4  36  33  58 -10  26  55 -44  56  24  17 -61   1 -42  20
 40 -40  -4 -53  60 -27 -33 -44 -61 -47 -26  -6  53 -52 -16  47  16 -43  17  11  11 -21   2  31 -29 -37 -15 -25  28   7  59   4  32  -8  15  28  29  46  48  33  63 -42 -37  52 -30  12  36  51  33 -11  -2 -20  32 -64 -52 -61 -37  -3 -22  55 -60 -26  -4  36
 30 -53   0  -5  58 -15 -36  57   7  -8  46  42 -60  18  29  37 -57 -37 -47  39 -37 -35  42  -9  26 -43 -18  31  -5  42   3 -39  54 -60  20  48 -11  49  41  60 -23  23  38 -19 -23   3 -46 -16  30 -29 -41  58   1 -62 -15 -37 -41  31  58  18  10  -2  43   0
  2  -1 -16  55 -16 -39  51  25  49  26 -58 -38 -35 -40  11  60  -4  34  54  61  36 -25 -40  59 -58 -45  13  16  17  -8 -48 -45  56   0 -54 -24  26  61 -62  11  23 -56  37  53 -31 -16  49  29 -45  39  26  55 -50  50  51 -44 -59   0  37  22  57  53  41  49
-10  51 -39 -48  49 -37  27   8 -28   0  -3   5  49 -18 -30 -60 -43  60  59 -29  46  46  -8  52 -17 -35  10 -24 -46 -12 -39   8 -25 -14  24 -40  14 -13  33  50  52 -34  -9  37  13  25  41  34  21  36 -58   3  19  -2  -9 -62  27 -62 -22  45 -10   3 -10  29
 53 -50  54   3   2  23 -11 -10  53  44 -37   2   5 -60 -27 -38  40 -21  30  -5  41 -43  -3   4 -41  39 -15  13 -22  39 -21 -32  54 -31  35  -8  56 -39  46  45 -59 -55 -16  11 -51  21  37  53 -64   3 -15  41  25  46 -19  48  22  30  -2 -64   6  41 -32  -4
-54 -60  52 -62 -35  34  47 -30  43 -33  45  56  52  19  45  52 -42 -34  29  47 -51 -54  32  35  41 -34  35 -17 -57 -60  43 -47 -56  31 -45 -27   1 -62   7 -20 -30 -11 -28 -42 -56 -47 -53 -34 -16  40 -50  -3  51  46 -32  28 -52 -61 -53 -45 -57  54 -28 -49
 21  -9 -12 -42  -7  60   2  27 -15  38  50  -7  55  61  23 -25  37  37  36  24  19 -60 -12  31 -56  -1  50 -49 -11 -42 -33 -54  13  19 -32 -57  15  34  34 -64   8  20  -7   0  17 -47  39  -9  54  12 -49  10  16   4 -23  24 -61 -36  40  -7 -14 -57   3 -64
 26  36 -57 -22   6  41 -22 -49  -2  36  15 -49  53 -10   6  43 -62  22 -11  19 -38  31 -21 -35  59 -45  22 -19 -38 -38 -19  53  62 -12 -33   4 -34   9  19  28 -19 -30  43 -30  25 -14 -50  27 -56   3 -18 -30 -30  26  -1 -35  45 -42  11 -56 -16  56  61 -18
-19 -36  50  11  37   6 -25 -45  40 -46 -11   1   4   3 -35  12 -57  11  46 -23 -27 -18   7 -45   4 -46 -37  52 -54 -40 -30  -9 -12 -44 -62 -39  26 -23 -20   3  -4  34 -60 -64 -27 -31  13 -20  45  -5  22 -46  41 -35 -27 -19 -17   0 -31  -7  24   3  49 -52
 24  51 -26 -14 -35  18  53  25 -12  58  25  26 -37 -26 -58 -56  34  28 -37  11  57   0  57 -24 -63 -38  34  25  30  19  38 -10   6 -52  40  35  30  30  -4 -45  24 -42  45  51  -4  51  60 -34  16 -41  42   9  23  35  50  24  61  20 -14  27 -25 -40 -47  45
-28  58  17 -62  24 -51 -43 -16 -29 -62 -29  32  54 -33  62   6 -10  40 -49 -50  11 -63  38   9  21 -40 -28  60 -16 -10  42  20 -16  -5  23 -56   8  44  -8  44  47  27  12  37  59  10 -21 -15 -13  -6  -1  62  -4 -26   7 -47  -2  44 -50  47 -30  56   3  18
-13 -38  26  59 -57 -46  39  54  45 -13  27  40  62 -58 -38 -15   0  25 -17  60  63  55 -50  -2  35 -36 -19 -59 -44  48  23   7 -53 -15   2 -46   3 -22 -56 -16  29  35 -39  27  41 -13 -52 -23 -52  -4 -26 -52 -13 -12  10 -42  16  55 -37  36  39  50 -21  50
